"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"34575","NM_001099858.1",-1.08143286091793,0.0929370409219893,NA,-1.68010421519024,11.5325829085335
"34576","NM_001287059.2",0,1,NA,0,0.134465924723298
"34577","NM_015052.5",-0.53178498896714,0.731068288170821,NA,-0.343704817047435,0.692831545019045
"34578","NM_004760.3",0.171921376497361,0.520283795700805,NA,0.64290800371152,24.091033021321
"34579","NM_001371315.1",0.739066101538095,0.562046404591285,NA,0.579804586053846,2.04931252380706
"34580","NM_001371310.1",NA,NA,NA,NA,0
"34581","NM_001371316.1",-1.83322333691115,0.311364198794873,NA,-1.01236367727898,8.74417707422943
"34582","NM_001371314.1",-0.426007958531977,0.648433719679808,NA,-0.455939172500692,20.6026385718407
"34583","NM_001371318.1",0.672738394558979,0.157868950042349,NA,1.41227518519749,13.4213749103521
"34584","NM_001371307.1",1.492949815463,0.80469468980873,NA,0.247275924493434,0.93987613840746
"34585","NM_001371313.1",0,1,NA,0,0.718349644240521
"34586","NM_001371308.1",0,1,NA,0,0.0564932212875656
"34587","NM_001371312.1",-0.864661457099599,0.193996467884996,NA,-1.29884692275186,7.23922173763611
"34588","NM_001371311.1",0,1,NA,0,0.0579907088978761
"34589","NM_015983.4",-0.476351547303525,0.223883999946011,NA,-1.21626497329352,12.1190733541913
"34590","NM_001284313.2",0,1,NA,0,0.0561865866555079
"34591","NM_001014436.3",-0.795441276517074,0.0817566751480706,NA,-1.74058313968466,14.3436212406673
"34592","NM_001362723.2",0.318097030509963,0.836980858677268,NA,0.205756837155414,1.99300288338582
"34593","NM_014063.7",-0.882825110137022,0.285877451377122,NA,-1.06720903985442,7.15088451302023
"34594","NM_001122956.2",-0.128208089746634,0.923924529435788,NA,-0.0954913891924412,2.66065756035684
"34595","NM_000290.4",0.644230688418766,0.672151888368487,NA,0.423196516202581,1.39427211995669
"34596","NM_001362683.2",-0.338231957065137,0.621860465410219,NA,-0.493215304069773,8.5152686542882
"34597","NM_013284.4",0.0618669307310698,0.907061797571168,NA,0.11674541851033,9.23372845781244
"34598","NM_001284330.2",-0.514424640515504,0.65408717278181,NA,-0.448091485410338,1.9390785995406
"34599","NM_001129.5",0,1,NA,0,0.0271423647167333
"34600","NM_021223.3",0,1,NA,0,0.111411395551857
"34601","NM_001354802.1",NA,NA,NA,NA,0
"34602","NM_001354800.1",NA,NA,NA,NA,0
"34603","NM_001354801.1",NA,NA,NA,NA,0
"34604","NM_033508.3",NA,NA,NA,NA,0
"34605","NM_033507.3",NA,NA,NA,NA,0
"34606","NM_000162.5",NA,NA,NA,NA,0
"34607","NM_001363678.2",-0.104213992799886,0.816509720323023,NA,-0.23203642804444,10.3275230200814
"34608","NM_001220.5",-1.18336883404836,0.191016730479006,NA,-1.3075772704499,4.27913146915173
"34609","NM_172078.3",NA,NA,NA,NA,0
"34610","NM_001293170.2",1.02065544986574,0.886725067597739,NA,0.142449370928318,0.0548263799484371
"34611","NM_172082.3",1.02067387133114,0.793759994417569,NA,0.261431206298134,0.331571857109055
"34612","NM_172081.3",-0.169150192925496,0.656621789019632,NA,-0.444582095285085,12.5175995254819
"34613","NM_172083.3",-0.902889615425275,0.897370666481396,NA,-0.128983548492676,0.247062571877562
"34614","NM_172080.3",-0.902888560193229,0.899721593600753,NA,-0.126013051157292,0.109488475839953
"34615","NM_172084.3",2.29008377924674,0.232350244957192,NA,1.1943265780399,1.06587536973402
"34616","NM_013389.3",0.0587278834069037,0.953527155871597,NA,0.0582780443309254,1.49470747076138
"34617","NM_001101648.2",-0.788812979870316,0.373641225968741,NA,-0.889673502458324,3.31304564028731
"34618","NM_001300967.2",0,1,NA,0,0.0833980223770585
"34619","NM_001303062.2",-0.159913333998346,0.871264040209373,NA,-0.162053098078673,2.96575613182083
"34620","NM_001303059.2",-1.67942785951622,0.183407188450118,NA,-1.33033722215919,2.1258250418631
"34621","NM_001303061.2",-0.575271237041686,0.820256717471597,NA,-0.227214803128564,1.24845813682755
"34622","NM_001003941.3",0.601291452008728,0.111520723081591,NA,1.59139493682863,16.2359150983176
"34623","NM_001165036.2",-0.701577129974529,0.217439630953689,NA,-1.23336496257617,7.05020635105044
"34624","NM_001363523.2",1.48263991660672,0.270107065436901,NA,1.10281602979606,1.49539098385453
"34625","NM_031449.4",-0.637320917593974,0.162810004807475,NA,-1.39568290373595,17.7786988681004
"34626","NM_174929.2",-0.325076622357021,0.416180499528097,NA,-0.813065510201524,21.6582872868123
"34627","NM_033054.3",NA,NA,NA,NA,0
"34628","NM_001363459.2",0.0693069486880183,0.958780208808764,NA,0.051684348310886,1.61381936610873
"34629","NM_001363458.2",0.379929526559187,0.50279990874872,NA,0.670090800844432,6.64782436055411
"34630","NM_001029835.2",-0.382531578987889,0.188336123762663,NA,-1.31551725019749,26.8052531900718
"34631","NM_001146334.2",-0.260276262834624,0.693601757587325,NA,-0.393971937793121,3.97096145898929
"34632","NM_005856.3",NA,NA,NA,NA,0
"34633","NM_021116.4",-0.204414806022377,0.535210708761792,NA,-0.620071508981985,16.0093528585893
"34634","NM_000596.4",NA,NA,NA,NA,0
"34635","NM_001013398.2",NA,NA,NA,NA,0
"34636","NM_000598.5",-0.902888560193229,0.899721593600753,NA,-0.126013051157292,0.05374135665571
"34637","NM_022748.12",-0.563193202906188,0.324735651035034,NA,-0.984772867293421,5.9922383559234
"34638","NM_001123065.1",1.92786843002414,0.728917387100424,NA,0.346566007374003,0.252767929658269
"34639","NM_001363683.2",-1.35017302675489,0.278114151106602,NA,-1.08456547969115,2.17679828625499
"34640","NM_004507.4",0.706891420212158,0.0305924511699025,NA,2.16233386556488,16.0972455354973
"34641","NM_001284350.2",1.02066568277836,0.855211700027997,NA,0.182472797989036,0.248368304013456
"34642","NM_001030019.2",NA,NA,NA,NA,0
"34643","NM_152782.4",NA,NA,NA,NA,0
"34644","NM_001267866.2",0.0516245670149731,0.976071095435085,NA,0.029994931494317,0.658708027317045
"34645","NM_001100159.3",0.0621317912664484,0.970330278286612,NA,0.0371940555899605,0.718991386563232
"34646","NM_001287430.1",1.79862937650578,0.184993188548969,NA,1.32553675074129,4.71137957409059
"34647","NM_001287429.2",-0.136976917909397,0.942302998339079,NA,-0.072375604900955,7.15340577548919
"34648","NM_003364.4",0.31639247847867,0.349044906619519,NA,0.936443467561715,15.307113406227
"34649","NM_152701.5",NA,NA,NA,NA,0
"34650","NM_152627.3",0.196786382242171,0.785256765243284,NA,0.272475060079,3.17282808313765
"34651","NM_198570.5",NA,NA,NA,NA,0
"34652","NM_007009.3",NA,NA,NA,NA,0
"34653","NM_001159878.2",NA,NA,NA,NA,0
"34654","NM_001161834.3",NA,NA,NA,NA,0
"34655","NM_001291839.2",0,1,NA,0,0.0552358958341305
"34656","NM_001291845.2",NA,NA,NA,NA,0
"34657","NM_001291846.2",0,1,NA,0,0.0564747019272664
"34658","NM_001220765.3",NA,NA,NA,NA,0
"34659","NM_006060.6",-0.902909393958536,0.691891541456784,NA,-0.396289406279217,0.437481575329386
"34660","NM_001291847.2",0,1,NA,0,0.0285028573986243
"34661","NM_001291838.2",-0.902888560193229,0.899721593600753,NA,-0.126013051157292,0.0560110250116119
"34662","NM_001291837.2",NA,NA,NA,NA,0
