"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"33649","NM_001130172.2",0.767612767772613,0.665348767348589,NA,0.432540301914269,1.05267675294338
"33650","NM_001161656.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146218,0.170131285234967
"33651","NM_001161657.2",0.839628269391717,0.907944251983623,NA,0.11563193526679,0.190801729800774
"33652","NM_001161658.2",0.839628269391717,0.907944251983623,NA,0.11563193526679,0.159067793405473
"33653","NM_001161659.2",0,1,NA,0,0.0271604557800315
"33654","NM_005375.4",0.489941678838484,0.360701060636864,NA,0.914030041123686,6.46873561751475
"33655","NM_001130173.2",-0.926639558020049,0.403461527251513,NA,-0.835455082451418,1.4360483334961
"33656","NM_001134831.2",0.194947028029393,0.471155087174318,NA,0.720600920773368,23.8349197148502
"33657","NM_018945.4",-0.122307078758931,0.925151824087533,NA,-0.0939462877646095,1.01803972595791
"33658","NM_001099286.3",-1.21095727463154,0.0220846272519865,NA,-2.28890922342729,12.3283511529501
"33659","NM_001318738.2",-0.103966796285684,0.951192560826267,NA,-0.0612092528712786,1.07793091871521
"33660","NM_138419.5",1.38177797403488,0.0069647736373102,NA,2.69852390137215,19.3848941170631
"33661","NM_001363659.2",0.602257966676187,0.14139974776826,NA,1.47059843381154,11.4246999979667
"33662","NM_001077441.2",-0.24486845318164,0.723093817795976,NA,-0.354327023662043,4.52141214885494
"33663","NM_001301038.2",0.185755806474851,0.700892909236818,NA,0.384115411648972,10.1812304660071
"33664","NM_001198609.1",0.686164460518124,0.490037329933546,NA,0.690249451530805,2.68814140748987
"33665","NM_001198614.1",NA,NA,NA,NA,0
"33666","NM_001198618.1",0.245996073315851,0.729598595407738,NA,0.345659538627558,6.60630116786348
"33667","NM_001198619.1",-0.152096443363194,0.526624766754155,NA,-0.633166734107142,33.1022331028925
"33668","NM_005923.4",0.215703315095726,0.562017108915637,NA,0.579848023876052,12.2507569547033
"33669","NM_000288.4",-0.0226125873325435,0.929181298361536,NA,-0.0888749416921735,29.5132542881989
"33670","NM_001008783.3",-0.651536439691253,0.355664551922654,NA,-0.923657719544181,3.3981439722975
"33671","NM_014432.3",-0.122365534807021,0.801162642129199,NA,-0.251842711410599,7.3969853793694
"33672","NM_052962.3",NA,NA,NA,NA,0
"33673","NM_181309.2",NA,NA,NA,NA,0
"33674","NM_181310.2",NA,NA,NA,NA,0
"33675","NM_001363527.1",0.462793827377659,0.559840382989814,NA,0.583078609128973,2.52073000902483
"33676","NM_001363526.1",0.0906724212380996,0.665801232612363,NA,0.431917696275571,41.8314213643399
"33677","NM_175747.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.0289914521894826
"33678","NM_006290.4",-1.60571445787102,0.0809026502561636,NA,-1.74547252894419,4.64624261490374
"33679","NM_001270507.2",0.891974060474206,0.678729797111358,NA,0.414197056794641,1.57332065271568
"33680","NM_001270508.2",-0.151317537931649,0.980905991188022,NA,-0.0239330757653036,0.801728707661412
"33681","NM_020340.5",0.0478332099307854,0.856187215789241,NA,0.181229786072817,23.9611693472955
"33682","NM_001326381.2",-1.08391440616749,0.881337007343751,NA,-0.149274536146219,0.0562028814186141
