,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
4788,NM_000494.4,COL17A1,0.284141347,0.822989366,1,0.223701773,0.991166555
31606,NM_000495.5,COL4A5,1.485963411,0.073813389,1,1.787768353,4.231666305
20471,NM_000496.3,CRYBB2,0.957692535,0.092714539,1,1.681249108,13.1996787
39661,NM_000498.3,CYP11B2,NA,NA,NA,NA,0
10732,NM_000499.5,CYP1A1,2.651797464,0.044944873,1,2.005170032,2.688075901
25782,NM_000500.9,CYP21A2,0,1,1,0,0.099486951
39012,NM_000501.4,ELN,NA,NA,NA,NA,0
13791,NM_000502.6,EPX,-0.551337927,0.673866262,1,-0.42084775,1.072166143
29127,NM_000503.6,EYA1,0,1,1,0,0.24812602
8930,NM_000504.4,F10,0,1,1,0,0.030360204
33337,NM_000506.5,F2,NA,NA,NA,NA,0
39848,NM_000507.4,FBP1,NA,NA,NA,NA,0
37961,NM_000508.5,FGA,NA,NA,NA,NA,0
16508,NM_000511.6,FUT2,-0.135089075,0.984072211,1,-0.01996385,0.187713617
12437,NM_000512.5,GALNS,-0.070362638,0.973010531,1,-0.033832737,1.953291196
40418,NM_000513.2,OPN1MW,NA,NA,NA,NA,0
24074,NM_000514.4,GDNF,0.300522266,0.896334983,1,0.130292539,0.709245647
35477,NM_000515.5,GH1,NA,NA,NA,NA,0
34832,NM_000517.6,HBA2,NA,NA,NA,NA,0
33192,NM_000518.5,HBB,NA,NA,NA,NA,0
33193,NM_000519.4,HBD,NA,NA,NA,NA,0
10669,NM_000520.6,HEXA,-0.296964667,0.202870667,1,-1.273415424,34.57243773
24342,NM_000521.4,HEXB,-0.318586206,0.029646321,1,-2.174783808,155.8914826
27161,NM_000522.5,HOXA13,0.418179368,0.158427749,1,1.410379183,32.46422946
18466,NM_000523.4,HOXD13,0.025660113,0.896362586,1,0.130257649,51.69382096
13382,NM_000526.5,KRT14,1.766569841,0.793272137,1,0.262063953,0.095251021
15346,NM_000527.5,LDLR,2.575360703,0.330062099,1,0.973988803,2.713257281
15421,NM_000528.4,MAN2B1,0.152914394,0.807770372,1,0.243303398,34.99788855
14437,NM_000529.2,MC2R,0.826690406,0.887517243,1,0.141446473,0.239709764
32530,NM_000530.8,MPZ,NA,NA,NA,NA,0
40119,NM_000531.6,OTC,NA,NA,NA,NA,0
150,NM_000532.5,PCCB,-0.596486286,2.46E-05,0.005246216,-4.218508172,152.9750908
31568,NM_000533.5,PLP1,0,1,1,0,0.029505285
26965,NM_000535.7,PMS2,0.21024768,0.851302145,1,0.187457242,5.166318771
33297,NM_000536.4,RAG2,NA,NA,NA,NA,0
32674,NM_000537.4,REN,NA,NA,NA,NA,0
37519,NM_000539.3,RHO,NA,NA,NA,NA,0
16059,NM_000540.3,RYR1,0.826685599,0.902764416,1,0.122169961,0.126090048
36726,NM_000541.5,SAG,NA,NA,NA,NA,0
36389,NM_000542.5,SFTPB,NA,NA,NA,NA,0
5245,NM_000543.5,SMPD1,0.003505356,0.997686799,1,0.002899171,1.853017068
459,NM_000544.3,TAP2,0.753172815,0.008331827,0.580849937,2.638318586,27.51027427
11238,NM_000548.5,TSC2,0.60643076,0.455670911,1,0.745994213,7.692375311
2283,NM_000549.5,TSHB,0,1,1,0,0.029759297
39708,NM_000550.3,TYRP1,NA,NA,NA,NA,0
28857,NM_000553.6,WRN,-0.27425031,0.399164008,1,-0.843115218,18.77493894
16460,NM_000554.6,CRX,-0.135863226,0.922352363,1,-0.097471,0.809249327
40291,NM_000555.3,DCX,NA,NA,NA,NA,0
36862,NM_000557.5,GDF5,NA,NA,NA,NA,0
11088,NM_000558.5,HBA1,1.608802809,0.347500056,1,0.939449407,3.338683622
2211,NM_000560.4,CD53,-0.136017842,0.919925516,1,-0.100527544,0.96075182
32298,NM_000561.4,GSTM1,NA,NA,NA,NA,0
32221,NM_000562.3,C8A,NA,NA,NA,NA,0
2618,NM_000565.4,IL6R,-0.646049544,0.174797394,1,-1.356949069,9.168032637
32492,NM_000567.3,CRP,NA,NA,NA,NA,0
3314,NM_000572.3,IL10,0.283575941,0.825270626,1,0.220771154,1.083463051
306,NM_000574.5,CD55,-0.665802314,0.001939268,0.202219814,-3.099378908,58.49553632
18057,NM_000575.5,IL1A,0.267453319,0.838233655,1,0.204153363,1.046321271
36458,NM_000576.3,IL1B,NA,NA,NA,NA,0
36466,NM_000577.5,IL1RN,NA,NA,NA,NA,0
18852,NM_000578.4,SLC11A1,-0.118157256,0.950404457,1,-0.062198877,0.540427804
21609,NM_000581.4,GPX1,0.823840048,0.143222618,1,1.463895078,54.69257198
37847,NM_000583.4,GC,NA,NA,NA,NA,0
402,NM_000584.4,CXCL8,2.583824802,0.0055104,0.438625071,2.775576131,1.750127224
23738,NM_000585.5,IL15,-1.096863749,0.871228948,1,-0.162097661,0.151373597
38070,NM_000587.4,C7,NA,NA,NA,NA,0
24710,NM_000588.4,IL3,0,1,1,0,0.060671523
38167,NM_000589.4,IL4,NA,NA,NA,NA,0
24788,NM_000590.2,IL9,-0.135089885,0.98145857,1,-0.023240328,0.247761458
38200,NM_000591.4,CD14,NA,NA,NA,NA,0
25718,NM_000594.4,TNF,2.081991504,0.755835976,1,0.310953495,0.211799479
25717,NM_000595.4,LTA,0.461666457,0.769305998,1,0.293282803,0.814195951
38946,NM_000596.4,IGFBP1,NA,NA,NA,NA,0
18835,NM_000597.3,IGFBP2,0.929914712,0.397924385,1,0.845333996,6.444217291
38948,NM_000598.5,IGFBP3,NA,NA,NA,NA,0
18837,NM_000599.4,IGFBP5,0.257375081,0.279854505,1,1.08064624,116.4084294
27105,NM_000600.5,IL6,0,1,1,0,0.121769997
27594,NM_000601.6,HGF,1.718369994,0.798866285,1,0.254814617,0.17980551
27919,NM_000602.5,SERPINE1,0.864296674,0.464364083,1,0.731679711,1.210678505
28427,NM_000603.5,NOS3,1.718401164,0.765568951,1,0.298175852,0.253833387
39730,NM_000605.4,IFNA2,NA,NA,NA,NA,0
30851,NM_000606.3,C8G,1.766569841,0.793272137,1,0.262063953,0.127640651
4059,NM_000609.7,CXCL12,-0.135847092,0.922609961,1,-0.097146617,0.994812874
5510,NM_000610.4,CD44,-1.613267711,0.433187778,1,-0.783748364,0.622502523
5148,NM_000612.6,IGF2,0.288714177,0.856043588,1,0.18141278,0.794987806
5254,NM_000613.3,HPX,0.285454382,0.828212684,1,0.216994432,0.905396307
5671,NM_000614.4,CNTF,0.600319338,0.613741642,1,0.504739744,1.596008517
6507,NM_000615.7,NCAM1,0.222253956,0.555226238,1,0.589946917,16.102549
6919,NM_000616.5,CD4,0,1,1,0,0.247567803
7381,NM_000617.3,SLC11A2,-0.653389463,0.538385457,1,-0.615256322,11.46433828
34175,NM_000618.5,IGF1,NA,NA,NA,NA,0
34057,NM_000619.3,IFNG,NA,NA,NA,NA,0
8188,NM_000620.5,NOS1,-0.191895715,0.683077258,1,-0.408267553,8.319003962
34617,NM_000624.6,SERPINA5,NA,NA,NA,NA,0
13069,NM_000625.4,NOS2,0.524141394,0.32074977,1,0.992918302,6.517268072
35481,NM_000626.4,CD79B,NA,NA,NA,NA,0
20085,NM_000628.5,IL10RB,-0.175800478,0.454066571,1,-0.748652682,34.87312511
20086,NM_000629.3,IFNAR1,0.007138129,0.975362314,1,0.030883669,36.56102119
37194,NM_000631.5,NCF4,NA,NA,NA,NA,0
35002,NM_000632.4,ITGAM,NA,NA,NA,NA,0
36673,NM_000634.3,CXCR1,NA,NA,NA,NA,0
15120,NM_000635.4,RFX2,0.453303536,0.695247798,1,0.391743429,1.533745134
26771,NM_000636.4,SOD2,-0.240457569,0.751299829,1,-0.3169259,17.65049899
28851,NM_000637.5,GSR,-0.256178834,0.095654915,1,-1.666293781,84.29202773
13081,NM_000638.4,VTN,0.611804716,0.708599531,1,0.373737623,0.699154022
32578,NM_000639.3,FASLG,NA,NA,NA,NA,0
40306,NM_000640.3,IL13RA2,NA,NA,NA,NA,0
16874,NM_000641.4,IL11,2.330344958,0.728602588,1,0.346985,0.157532119
2114,NM_000642.3,AGL,-0.029618923,0.903705679,1,-0.120981512,37.60417053
2116,NM_000643.2,AGL,-0.15639273,0.954715996,1,-0.056785586,0.69078817
2115,NM_000644.2,AGL,0,1,1,0,0.029505285
2118,NM_000646.2,AGL,-0.102591516,0.947457095,1,-0.065900435,1.001160216
32698,NM_000651.6,CR1,NA,NA,NA,NA,0
3001,NM_000655.5,SELL,0.450999074,0.812858212,1,0.236740373,0.490414415
16181,NM_000660.7,TGFB1,0.400172726,0.442279653,1,0.768349366,20.22184811
28684,NM_000662.8,NAT1,-0.318128603,0.623675222,1,-0.490648296,4.908549449
34924,NM_000663.4,ABAT,NA,NA,NA,NA,0
39075,NM_000665.5,ACHE,NA,NA,NA,NA,0
21729,NM_000666.3,ACY1,2.253899827,0.613604953,1,0.504934342,9.904819658
37883,NM_000667.4,ADH1A,NA,NA,NA,NA,0
23494,NM_000668.6,ADH1B,-1.096863749,0.871228948,1,-0.162097661,0.062063476
37885,NM_000669.5,ADH1C,NA,NA,NA,NA,0
23492,NM_000671.4,ADH5,-0.132702787,0.371689762,1,-0.893312657,97.66436264
23493,NM_000672.4,ADH6,0,1,1,0,0.058711313
32665,NM_000674.3,ADORA1,NA,NA,NA,NA,0
20452,NM_000675.6,ADORA2A,2.582533356,0.206949821,1,1.261997124,1.208198705
12913,NM_000676.2,ADORA2B,-0.095183831,0.739044516,1,-0.333118923,22.41105075
32320,NM_000677.4,ADORA3,NA,NA,NA,NA,0
36813,NM_000678.4,ADRA1D,NA,NA,NA,NA,0
25137,NM_000679.4,ADRA1B,0.45940509,0.686095388,1,0.404159563,1.025464931
39353,NM_000680.4,ADRA1A,NA,NA,NA,NA,0
4816,NM_000681.4,ADRA2A,1.345027321,0.405344112,1,0.832114865,0.798009934
17841,NM_000682.7,ADRA2B,2.309124041,0.73100761,1,0.343785494,0.156296934
22987,NM_000683.4,ADRA2C,0.546737295,0.551697019,1,0.595219108,3.394538589
4851,NM_000684.3,ADRB1,-0.5514372,0.66280393,1,-0.436045207,1.083277067
40309,NM_000686.5,AGTR2,NA,NA,NA,NA,0
19515,NM_000687.4,AHCY,-0.289432994,0.31023761,1,-1.014723581,311.335211
21738,NM_000688.6,ALAS1,-0.111065682,0.818740525,1,-0.229165192,13.02179842
30070,NM_000689.5,ALDH1A1,0.329687429,0.587475522,1,0.542497946,5.308468463
8132,NM_000690.4,ALDH2,-0.218438834,0.589563646,1,-0.539468472,18.60402883
13041,NM_000691.5,ALDH3A1,-0.080045782,0.977612573,1,-0.028062161,0.411104678
30018,NM_000692.5,ALDH1B1,-0.022529228,0.918835754,1,-0.101900373,38.12171972
11070,NM_000693.4,ALDH1A3,-0.337368371,0.63428104,1,-0.475709938,10.4314584
33534,NM_000694.4,ALDH3B1,NA,NA,NA,NA,0
2951,NM_000696.3,ALDH9A1,-0.27816722,0.051085752,1,-1.950758737,141.4670937
12713,NM_000697.3,ALOX12,0.086901347,0.92483383,1,0.094346605,2.427413603
4068,NM_000698.5,ALOX5,0.239887182,0.844392459,1,0.196278154,4.481656204
32275,NM_000699.3,AMY2A,NA,NA,NA,NA,0
157,NM_000700.3,ANXA1,-0.886090438,3.73E-05,0.007593319,-4.123870221,47.66280342
118,NM_000701.8,ATP1A1,-0.362679927,5.20E-06,0.001408806,-4.556749353,509.7332463
32503,NM_000702.4,ATP1A2,NA,NA,NA,NA,0
15897,NM_000704.3,ATP4A,-0.135089931,0.981270281,1,-0.023476379,0.261844012
34399,NM_000705.4,ATP4B,NA,NA,NA,NA,0
7722,NM_000706.5,AVPR1A,0.864090149,0.450647919,1,0.754335287,1.626766287
3304,NM_000707.5,AVPR1B,0.448172723,0.795939315,1,0.25860592,0.5600318
16188,NM_000709.4,BCKDHA,0.489969579,0.602935368,1,0.520183955,33.81473747
9862,NM_000710.4,BDKRB1,1.184382027,0.422908176,1,0.801386072,0.81201839
27281,NM_000712.4,BLVRA,-0.072329492,0.704272537,1,-0.379559355,158.307602
16145,NM_000713.3,BLVRB,0.553898265,0.493554827,1,0.684665813,56.57651974
20898,NM_000714.6,TSPO,0.147055317,0.914577415,1,0.107266683,1.500769431
32697,NM_000715.4,C4BPA,NA,NA,NA,NA,0
32695,NM_000716.3,C4BPB,NA,NA,NA,NA,0
13851,NM_000717.5,CA4,0.178282361,0.887859134,1,0.141013682,1.100617167
30924,NM_000718.4,CACNA1B,-0.135089075,0.984072211,1,-0.01996385,0.198853096
6825,NM_000719.7,CACNA1C,-1.615983137,0.330812175,1,-0.972479267,0.713105136
21792,NM_000720.4,CACNA1D,-1.096863749,0.871228948,1,-0.162097661,0.122930173
32608,NM_000721.4,CACNA1E,NA,NA,NA,NA,0
27599,NM_000722.4,CACNA2D1,-0.518433535,0.290867117,1,-1.056221309,9.507630806
13312,NM_000723.5,CACNB1,0.823941392,0.18786728,1,1.316914516,4.895612717
3809,NM_000724.4,CACNB2,0,1,1,0,0.185611079
7299,NM_000725.4,CACNB3,-1.03505144,0.855288647,1,-0.182374741,0.288372065
35489,NM_000727.4,CACNG1,NA,NA,NA,NA,0
5377,NM_000728.4,CALCB,-0.352095199,0.171689607,1,-1.366794882,26.08990769
21416,NM_000729.6,CCK,-0.135089075,0.984072211,1,-0.01996385,0.158935575
37770,NM_000730.3,CCKAR,NA,NA,NA,NA,0
33694,NM_000733.4,CD3E,NA,NA,NA,NA,0
2968,NM_000734.4,CD247,0.451177945,0.566315228,1,0.573486662,2.610550889
26283,NM_000735.4,CGA,0.226171942,0.538659265,1,0.614841704,23.93299892
33466,NM_000738.3,CHRM1,NA,NA,NA,NA,0
33310,NM_000741.5,CHRM4,NA,NA,NA,NA,0
39357,NM_000742.4,CHRNA2,NA,NA,NA,NA,0
10836,NM_000743.5,CHRNA3,-0.322071736,0.509040424,1,-0.660332584,7.609556734
10834,NM_000745.3,CHRNA5,0.029634333,0.910458446,1,0.112460299,29.31944208
10103,NM_000746.6,CHRNA7,-0.048095148,0.905971317,1,-0.11812159,11.49702554
12754,NM_000747.3,CHRNB1,0.23103982,0.472286127,1,0.718764349,20.36069159
2622,NM_000748.3,CHRNB2,0.826685599,0.902764416,1,0.122169961,0.031434899
39419,NM_000749.5,CHRNB3,NA,NA,NA,NA,0
10837,NM_000750.5,CHRNB4,-0.132710359,0.878282496,1,-0.153146817,2.496397344
36722,NM_000751.3,CHRND,NA,NA,NA,NA,0
20342,NM_000754.4,COMT,0.474618262,0.775009063,1,0.285829042,4.01714125
30687,NM_000755.5,CRAT,-1.302863257,0.603855746,1,-0.518863767,1.505686033
39464,NM_000756.4,CRH,NA,NA,NA,NA,0
2197,NM_000757.6,CSF1,2.714554844,0.311492155,1,1.012096,1.119925021
38163,NM_000758.4,CSF2,NA,NA,NA,NA,0
35328,NM_000759.4,CSF3,NA,NA,NA,NA,0
32148,NM_000760.4,CSF3R,NA,NA,NA,NA,0
10733,NM_000761.5,CYP1A2,0.013915548,0.985369283,1,0.018337913,3.180217092
16168,NM_000762.6,CYP2A6,-0.150608083,0.933617996,1,-0.083293717,0.590781134
27806,NM_000765.5,CYP3A7,-1.096870288,0.85049562,1,-0.188486088,0.244813145
35944,NM_000766.5,CYP2A13,NA,NA,NA,NA,0
16169,NM_000767.5,CYP2B6,0.28402576,0.822548328,1,0.224268573,1.080781546
4565,NM_000769.4,CYP2C19,0.732974985,0.797232509,1,0.256930391,0.365057819
33028,NM_000770.3,CYP2C8,NA,NA,NA,NA,0
4566,NM_000771.4,CYP2C9,-0.135892345,0.921889497,1,-0.098053896,0.865756807
4564,NM_000772.3,CYP2C18,-0.137129366,0.935999221,1,-0.080299293,0.672508166
5046,NM_000773.4,CYP2E1,-0.133487807,0.881322129,1,-0.149293393,2.168885726
16170,NM_000774.5,CYP2F1,1.184474662,0.411302502,1,0.821603667,0.905276329
650,NM_000775.4,CYP2J2,0.787793821,0.019067434,0.937809771,2.344209974,15.28774599
27803,NM_000777.5,CYP3A5,0.456420411,0.669699975,1,0.426559811,1.879156781
1706,NM_000778.4,CYP4A11,0,1,1,0,0.030055809
32180,NM_000779.4,CYP4B1,NA,NA,NA,NA,0
39451,NM_000780.4,CYP7A1,NA,NA,NA,NA,0
10719,NM_000781.3,CYP11A1,1.766568018,0.793272348,1,0.262063679,0.188566324
19811,NM_000782.5,CYP24A1,-0.140708847,0.904664022,1,-0.119771673,1.40898804
4535,NM_000783.4,CYP26A1,0.245161103,0.729267098,1,0.346100619,4.605069456
18887,NM_000784.4,CYP27A1,0.478409713,0.45411038,1,0.748580018,6.934796887
7691,NM_000785.4,CYP27B1,0.939395711,0.165052181,1,1.388278749,4.037506142
27657,NM_000786.4,CYP51A1,0.141834577,0.382650748,1,0.873022621,85.53278402
30790,NM_000787.4,DBH,1.766569841,0.793272137,1,0.262063953,0.094196247
23311,NM_000788.3,DCK,-0.157163354,0.442507957,1,-0.767965037,52.47650632
13879,NM_000789.4,ACE,0.292788845,0.678536719,1,0.414460732,5.261997052
38966,NM_000790.4,DDC,NA,NA,NA,NA,0
24413,NM_000791.4,DHFR,-0.128386684,0.18133912,1,-1.336643234,249.5467197
1789,NM_000792.7,DIO1,-1.096863749,0.871228948,1,-0.162097661,0.032818079
9734,NM_000793.6,DIO2,0.826698251,0.831966102,1,0.212180651,0.299762359
25228,NM_000794.5,DRD1,-0.136070789,0.91911102,1,-0.101553589,0.959731655
6514,NM_000795.4,DRD2,2.309026113,0.612470908,1,0.50654956,0.28596419
37484,NM_000796.6,DRD3,NA,NA,NA,NA,0
5099,NM_000797.4,DRD4,0.826685599,0.902764416,1,0.122169961,0.097882921
23040,NM_000798.5,DRD5,-0.134308597,0.953301549,1,-0.058561284,0.412511911
39070,NM_000799.4,EPO,NA,NA,NA,NA,0
38243,NM_000800.5,FGF1,NA,NA,NA,NA,0
424,NM_000801.5,FKBP1A,-0.340547624,0.006617293,0.499402707,-2.71551426,487.0328821
6162,NM_000802.3,FOLR1,-1.996401225,0.767194029,1,-0.296047209,0.06558834
33575,NM_000803.5,FOLR2,NA,NA,NA,NA,0
33570,NM_000804.4,FOLR3,NA,NA,NA,NA,0
13384,NM_000805.5,GAST,1.718369994,0.798866285,1,0.254814617,0.125042445
38330,NM_000806.5,GABRA1,NA,NA,NA,NA,0
37787,NM_000807.4,GABRA2,NA,NA,NA,NA,0
40381,NM_000808.4,GABRA3,NA,NA,NA,NA,0
37790,NM_000809.4,GABRA4,NA,NA,NA,NA,0
10070,NM_000810.4,GABRA5,0.003457185,0.996207512,1,0.004753196,3.369416259
38329,NM_000811.3,GABRA6,NA,NA,NA,NA,0
37793,NM_000812.4,GABRB1,NA,NA,NA,NA,0
38328,NM_000813.3,GABRB2,NA,NA,NA,NA,0
10068,NM_000814.6,GABRB3,-0.575090262,0.66267459,1,-0.436223486,2.747110537
761,NM_000815.5,GABRD,0.802402636,0.861885685,1,0.173974268,0.291956844
38335,NM_000816.3,GABRG2,NA,NA,NA,NA,0
18392,NM_000817.3,GAD1,-0.09653793,0.726450863,1,-0.349850546,27.74450491
649,NM_000819.5,GART,-0.300662138,0.018969395,0.935287622,-2.346131866,208.4237634
8962,NM_000820.4,GAS6,0.497031275,0.454893285,1,0.747282118,15.54800383
17765,NM_000821.7,GGCX,0.127095868,0.859292339,1,0.177275061,7.61302634
38917,NM_000823.4,GHRHR,NA,NA,NA,NA,0
23827,NM_000824.5,GLRB,0.027838956,0.937818621,1,0.078011857,15.12841653
28773,NM_000825.3,GNRH1,0.225833705,0.697682798,1,0.388450339,6.628852499
38301,NM_000827.4,GRIA1,NA,NA,NA,NA,0
6401,NM_000829.4,GRIA4,0.826685599,0.902764416,1,0.122169961,0.146011673
37005,NM_000830.5,GRIK1,NA,NA,NA,NA,0
1429,NM_000831.4,GRIK3,-0.131039565,0.904446631,1,-0.120046099,1.317203202
40005,NM_000832.7,GRIN1,NA,NA,NA,NA,0
34927,NM_000833.5,GRIN2A,NA,NA,NA,NA,0
14032,NM_000835.6,GRIN2C,0.447935419,0.838373177,1,0.203974818,0.447269007
21710,NM_000839.5,GRM2,0,1,1,0,0.033751398
25872,NM_000841.4,GRM4,0,1,1,0,0.065407459
25318,NM_000843.4,GRM6,0.864277294,0.463015732,1,0.733890082,1.263817402
37271,NM_000844.4,GRM7,NA,NA,NA,NA,0
39154,NM_000845.3,GRM8,NA,NA,NA,NA,0
26142,NM_000846.5,GSTA2,1.766569841,0.793272137,1,0.262063953,0.061499623
38569,NM_000847.5,GSTA3,NA,NA,NA,NA,0
2191,NM_000848.4,GSTM2,0.110394343,0.851717402,1,0.186927597,5.200124205
2193,NM_000849.5,GSTM3,-0.190808886,0.351708,1,-0.93128144,44.90098779
32296,NM_000850.5,GSTM4,NA,NA,NA,NA,0
2192,NM_000851.4,GSTM5,0,1,1,0,0.029546934
6073,NM_000852.4,GSTP1,0.31479306,0.689297767,1,0.399808232,98.481192
37240,NM_000853.3,GSTT1,NA,NA,NA,NA,0
21035,NM_000854.4,GSTT2,0.966919126,0.505074723,1,0.666526356,13.38745119
6411,NM_000855.3,GUCY1A2,0.056298,0.925914226,1,0.092986576,5.256819846
23819,NM_000856.6,GUCY1A1,1.764141099,0.700610155,1,0.384496952,0.377601669
24354,NM_000859.3,HMGCR,0.14549148,0.547343247,1,0.601745967,48.91404442
23878,NM_000860.6,HPGD,-0.040162205,0.912070853,1,-0.110426859,15.04035176
21124,NM_000861.3,HRH1,0.826685599,0.902764416,1,0.122169961,0.235866434
32334,NM_000862.3,HSD3B1,NA,NA,NA,NA,0
26224,NM_000863.3,HTR1B,0.449556571,0.676230754,1,0.417612092,1.543496681
38653,NM_000865.3,HTR1E,NA,NA,NA,NA,0
19028,NM_000867.5,HTR2B,0,1,1,0,0.029986897
40304,NM_000868.3,HTR2C,NA,NA,NA,NA,0
6533,NM_000869.6,HTR3A,1.718369503,0.798866289,1,0.254814612,0.155689569
1005,NM_000871.3,HTR6,-0.018703688,0.978677477,1,-0.026727001,3.376745452
4517,NM_000872.5,HTR7,-0.13516764,0.88910343,1,-0.13943878,2.15260361
20084,NM_000874.5,IFNAR2,-0.142853359,0.775676203,1,-0.284958153,14.86328594
11031,NM_000875.5,IGF1R,0.300134031,0.342207018,1,0.949813514,21.29800134
36426,NM_000877.4,IL1R1,NA,NA,NA,NA,0
37199,NM_000878.5,IL2RB,NA,NA,NA,NA,0
24726,NM_000879.3,IL5,0,1,1,0,0.214500185
29168,NM_000880.4,IL7,-1.096870446,0.849862301,1,-0.189294124,0.24539547
22542,NM_000882.4,IL12A,-0.352104529,0.365351843,1,-0.905214347,12.21829623
28156,NM_000883.4,IMPDH1,3.439893018,0.60700529,1,0.51435289,0.195700008
21593,NM_000884.3,IMPDH2,-0.397925614,0.058185236,1,-1.894299738,350.4988854
18529,NM_000885.6,ITGA4,-0.04915755,0.85314192,1,-0.185111068,30.37185764
11804,NM_000887.5,ITGAX,0.448128877,0.805390134,1,0.246377355,0.530137832
36545,NM_000888.5,ITGB6,NA,NA,NA,NA,0
33997,NM_000889.3,ITGB7,NA,NA,NA,NA,0
6747,NM_000890.5,KCNJ5,0.185753028,0.870035413,1,0.163613504,1.514728826
13987,NM_000891.3,KCNJ2,0.08431146,0.853449032,1,0.184719524,9.779242856
23941,NM_000892.5,KLKB1,2.308923416,0.541823824,1,0.610057341,0.300447452
37661,NM_000893.4,KNG1,NA,NA,NA,NA,0
245,NM_000895.3,LTA4H,-0.456267405,0.000679921,0.088803169,-3.397550446,318.3001565
35864,NM_000896.3,CYP4F3,NA,NA,NA,NA,0
31120,NM_000898.5,MAOB,-0.459796918,0.559272158,1,-0.58392294,3.019664245
7873,NM_000899.5,KITLG,-0.050846799,0.862156624,1,-0.173629529,23.64245393
33883,NM_000900.5,MGP,NA,NA,NA,NA,0
23778,NM_000901.5,NR3C2,0.403900506,0.38573327,1,0.867381033,9.094686852
12179,NM_000903.3,NQO1,-0.341027739,0.587175048,1,-0.542934286,4.663699088
25429,NM_000904.6,NQO2,-0.242973451,0.374401259,1,-0.888259352,34.73887952
27130,NM_000905.4,NPY,-0.385830771,0.315385719,1,-1.003985258,12.76763601
2571,NM_000906.4,NPR1,0.449011794,0.686865799,1,0.403112046,1.212520948
24023,NM_000908.4,NPR3,0,1,1,0,0.402122492
37979,NM_000909.6,NPY1R,NA,NA,NA,NA,0
37967,NM_000910.4,NPY2R,NA,NA,NA,NA,0
1262,NM_000911.4,OPRD1,-0.010360077,0.988102392,1,-0.014911993,3.655252497
29017,NM_000912.5,OPRK1,0.449308791,0.760826063,1,0.3043962,0.926913576
19963,NM_000913.6,OPRL1,-1.096870821,0.848331162,1,-0.191248175,0.284724225
36803,NM_000915.4,OXT,NA,NA,NA,NA,0
14264,NM_000918.4,P4HB,0.009657515,0.973251274,1,0.033530838,249.258786
24527,NM_000919.3,PAM,-0.225307603,0.662833735,1,-0.436004127,12.25883595
6038,NM_000920.4,PC,1.718821312,0.39077785,1,0.858207582,1.059829405
5375,NM_000922.4,PDE3B,0.218388598,0.621300493,1,0.494008053,10.13032801
7535,NM_000924.4,PDE1B,-0.447363371,0.690834842,1,-0.397722375,2.309311434
21849,NM_000925.4,PDHB,0.04506918,0.733682747,1,0.340230771,126.8614184
33621,NM_000926.4,PGR,NA,NA,NA,NA,0
8218,NM_000928.3,PLA2G1B,0,1,1,0,0.33903175
32097,NM_000929.3,PLA2G5,NA,NA,NA,NA,0
28948,NM_000930.5,PLAT,0.837262108,0.252159894,1,1.145118933,6.728230059
33070,NM_000936.4,PNLIP,NA,NA,NA,NA,0
12758,NM_000937.5,POLR2A,0.036877702,0.91248999,1,0.109898351,137.8433535
478,NM_000938.3,POLR2B,-0.426487281,0.009125822,0.610914596,-2.607304299,132.8045143
17192,NM_000939.4,POMC,0.826685599,0.902764416,1,0.122169961,0.031434899
39059,NM_000940.3,PON3,NA,NA,NA,NA,0
27541,NM_000941.3,POR,0.456650488,0.546693329,1,0.602722473,12.87833589
24658,NM_000943.5,PPIC,-0.221064412,0.213780232,1,-1.24323776,61.49643487
23507,NM_000944.5,PPP3CA,1.713447988,0.324640766,1,0.984966012,1.490439691
17560,NM_000945.4,PPP3R1,-0.10466145,0.547034358,1,-0.602210003,110.4383842
7620,NM_000946.3,PRIM1,0.005329643,0.971120508,1,0.036202983,151.9958624
26170,NM_000947.5,PRIM2,0.224371487,0.266434605,1,1.11131077,52.08343925
38411,NM_000948.6,PRL,NA,NA,NA,NA,0
24043,NM_000949.7,PRLR,-0.135089075,0.984072211,1,-0.01996385,0.155083528
31084,NM_000950.3,PRRG1,1.071366494,0.554510942,1,0.591014146,1.72187442
16579,NM_000951.3,PRRG2,-1.615987955,0.371668916,1,-0.893351595,0.59833376
1239,NM_000952.5,PTAFR,0.448250753,0.76426194,1,0.299888849,0.865507112
34482,NM_000953.3,PTGDR,NA,NA,NA,NA,0
40001,NM_000954.6,PTGDS,NA,NA,NA,NA,0
35848,NM_000955.3,PTGER1,NA,NA,NA,NA,0
9331,NM_000956.4,PTGER2,0.540172452,0.333013113,1,0.968062588,5.896632371
24088,NM_000958.3,PTGER4,2.306927738,0.160109587,1,1.404703088,0.739269512
1975,NM_000959.4,PTGFR,0.12752787,0.902524537,1,0.122472863,1.479152116
35995,NM_000960.4,PTGIR,NA,NA,NA,NA,0
19766,NM_000961.4,PTGIS,0.08828128,0.894244329,1,0.132935579,4.074527063
39926,NM_000962.4,PTGS1,NA,NA,NA,NA,0
3150,NM_000963.4,PTGS2,1.03480271,0.309504834,1,1.01626159,1.530340404
13365,NM_000964.4,RARA,0.353862264,0.570192983,1,0.567767305,8.049304245
7456,NM_000966.6,RARG,1.966467194,0.132109398,1,1.505835538,2.417899145
20803,NM_000967.4,RPL3,-0.260658279,0.515000682,1,-0.651070959,2534.671392
