,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
36729,NM_001371134.1,NRCAM,-1.121238141,0.868393221,NA,-0.165699778,0.182904254
36730,NM_001371137.1,NRCAM,0.726299785,0.744581072,NA,0.325792872,0.891870377
36731,NM_001371143.1,NRCAM,0.802311207,0.905617743,NA,0.118567844,0.06171187
36732,NM_001371125.1,NRCAM,0,1,NA,0,0.032696623
36733,NM_001371170.1,NRCAM,0.802311207,0.905617743,NA,0.118567844,0.08830662
36734,NM_001371148.1,NRCAM,0,1,NA,0,0.059598581
36735,NM_001371164.1,NRCAM,0,1,NA,0,0.118442226
36736,NM_001371151.1,NRCAM,-2.020775617,0.764435217,NA,-0.299661698,0.185344154
36737,NM_001371123.1,NRCAM,NA,NA,NA,NA,0
36738,NM_001371119.1,NRCAM,0.242948878,0.898434287,NA,0.127639479,1.014724045
36739,NM_001371124.1,NRCAM,3.029472014,0.309014841,NA,1.017291369,0.739495899
36740,NM_001371122.1,NRCAM,-1.631959429,0.808046775,NA,-0.242946587,0.216575649
36741,NM_015723.5,PNPLA8,-0.202907226,0.964519063,NA,-0.044483426,0.365095619
36742,NM_001256009.3,PNPLA8,-0.16331455,0.892179084,NA,-0.135547408,1.352196181
36743,NM_001256011.3,PNPLA8,1.059105544,0.539729405,NA,0.613222234,1.017157059
36744,NM_182529.3,THAP5,0.233450264,0.764702013,NA,0.299311982,4.026134753
36745,NM_001287598.1,THAP5,0,1,NA,0,0.497887388
36746,NM_001287599.1,THAP5,1.427607036,0.329049111,NA,0.976030983,1.175978627
36747,NM_001287601.1,THAP5,-0.839364684,0.446294214,NA,-0.76160764,1.694696357
36748,NM_032549.4,IMMP2L,2.692646189,0.628725842,NA,0.483521016,0.299607458
36749,NM_001350960.2,IMMP2L,NA,NA,NA,NA,0
36750,NM_001350959.2,IMMP2L,3.288063268,0.084854679,NA,1.723187193,0.671750795
36751,NM_001350961.2,IMMP2L,-0.153073867,0.936362796,NA,-0.079842155,0.866176992
36752,NM_001350963.2,IMMP2L,-0.308510015,0.708800203,NA,-0.373467939,2.495127705
36753,NM_001350962.2,IMMP2L,1.69298269,0.715842505,NA,0.364020762,0.272752699
36754,NM_018334.5,LRRN3,1.321240497,0.421658489,NA,0.803547266,0.731093804
36755,NM_001099658.2,LRRN3,NA,NA,NA,NA,0
36756,NM_001363540.2,DOCK4,2.311581851,0.730715005,NA,0.344174571,0.212755159
36757,NM_001287497.2,TMEM168,-0.572581142,0.532608265,NA,-0.624029419,2.682627548
36758,NM_002711.4,PPP1R3A,NA,NA,NA,NA,0
36759,NM_148898.4,FOXP2,-0.90157702,0.476632226,NA,-0.711729614,1.418515769
36760,NM_148899.3,FOXP2,0,1,NA,0,0.286881525
36761,NM_001172767.2,FOXP2,NA,NA,NA,NA,0
36762,NM_001166346.1,MDFIC,1.303843227,0.68521334,NA,0.405359413,0.366194153
36763,NM_012252.4,TFEC,NA,NA,NA,NA,0
36764,NM_001018058.3,TFEC,NA,NA,NA,NA,0
36765,NM_001206748.2,CAV2,-1.274484784,0.36428104,NA,-0.907237834,2.672597855
36766,NM_001172895.1,CAV1,-1.121238141,0.868393221,NA,-0.165699778,0.162188735
36767,NM_001172896.2,CAV1,-2.033011964,0.132638419,NA,-1.50377846,4.012995133
36768,NM_001127500.3,MET,-1.169284445,0.426517919,NA,-0.795164328,1.104085281
36769,NM_021908.3,ST7,-0.352856879,0.574321603,NA,-0.561698284,4.191661219
36770,NM_001369601.1,ST7,1.427485429,0.356234082,NA,0.922564731,1.187361013
36771,NM_001369607.1,ST7,-0.485495694,0.565354556,NA,-0.574906467,3.166617567
36772,NM_001369602.1,ST7,2.063090583,0.072286486,NA,1.797309584,2.646418059
36773,NM_001369600.1,ST7,1.008407971,0.313056127,NA,1.008830091,2.277817683
36774,NM_001369599.1,ST7,0.160539955,0.889935939,NA,0.138385269,1.420590399
36775,NM_001369606.1,ST7,1.765429018,0.447778252,NA,0.75912422,0.789197541
36776,NM_003391.3,WNT2,0,1,NA,0,0.031434899
36777,NM_130768.3,ASZ1,NA,NA,NA,NA,0
36778,NM_001301821.2,ASZ1,NA,NA,NA,NA,0
36779,NM_001301822.2,ASZ1,NA,NA,NA,NA,0
36780,NM_000492.4,CFTR,NA,NA,NA,NA,0
36781,NM_001363349.1,CTTNBP2,-0.159465377,0.972778646,NA,-0.034123529,0.279019841
36782,NM_001363350.1,CTTNBP2,3.839940464,0.018517495,NA,2.355104552,2.057850169
36783,NM_033427.3,CTTNBP2,-2.378299734,0.161501388,NA,-1.400039843,1.524548074
36784,NM_001363351.1,CTTNBP2,-1.087069148,0.426225772,NA,-0.795666726,3.603055298
36785,NM_012281.3,KCND2,NA,NA,NA,NA,0
36786,NM_024913.5,CPED1,0.575337607,0.63201219,NA,0.4788966,1.349044502
36787,NM_001105533.1,CPED1,-0.158506668,0.909251612,NA,-0.113982568,0.890708895
36788,NM_016087.2,WNT16,0.302028448,0.705065282,NA,0.378491803,2.72784222
36789,NM_057168.2,WNT16,-0.748241273,0.484075054,NA,-0.699763435,2.146887091
36790,NM_001206839.2,PTPRZ1,0.42575772,0.784333785,NA,0.273675789,0.740627544
36791,NM_001206838.2,PTPRZ1,0.802311207,0.905617743,NA,0.118567844,0.11809878
36792,NM_001369395.1,PTPRZ1,NA,NA,NA,NA,0
36793,NM_002851.3,PTPRZ1,NA,NA,NA,NA,0
36794,NM_001369396.1,PTPRZ1,NA,NA,NA,NA,0
36795,NM_001024613.4,FEZF1,0.588449862,0.651857256,NA,0.451183562,1.639022743
36796,NM_001160264.2,FEZF1,-0.162825098,0.87422083,NA,-0.158299465,1.947741678
36797,NM_139175.2,RNF133,NA,NA,NA,NA,0
36798,NM_198085.2,RNF148,NA,NA,NA,NA,0
36799,NM_016945.3,TAS2R16,NA,NA,NA,NA,0
36800,NM_022444.4,SLC13A1,NA,NA,NA,NA,0
36801,NM_001324400.1,SLC13A1,NA,NA,NA,NA,0
36802,NM_178827.5,IQUB,0.713880593,0.39151875,NA,0.856866354,2.856382617
36803,NM_001290258.2,ASB15,NA,NA,NA,NA,0
36804,NM_080928.4,ASB15,NA,NA,NA,NA,0
36805,NM_207163.3,LMOD2,NA,NA,NA,NA,0
36806,NM_012269.3,HYAL4,-1.121259087,0.699325293,NA,-0.38623141,0.371705176
36807,NM_153189.3,SPAM1,NA,NA,NA,NA,0
36808,NM_001174044.2,SPAM1,NA,NA,NA,NA,0
36809,NM_003117.5,SPAM1,NA,NA,NA,NA,0
36810,NM_001136002.2,TMEM229A,0.200486015,0.813880943,NA,0.235422348,2.369625788
36811,NM_001371086.1,GRM8,NA,NA,NA,NA,0
36812,NM_001371084.1,GRM8,0,1,NA,0,0.211186421
36813,NM_001127323.1,GRM8,NA,NA,NA,NA,0
36814,NM_001371083.1,GRM8,0.802311207,0.905617743,NA,0.118567844,0.030055809
36815,NM_001371085.1,GRM8,0.802311207,0.905617743,NA,0.118567844,0.091251895
36816,NM_000845.3,GRM8,NA,NA,NA,NA,0
36817,NM_001371087.1,GRM8,NA,NA,NA,NA,0
36818,NM_001371088.1,GRM8,NA,NA,NA,NA,0
36819,NM_020369.3,FSCN3,-1.121238141,0.868393221,NA,-0.165699778,0.062368882
36820,NM_001366111.1,PAX4,NA,NA,NA,NA,0
36821,NM_001366110.1,PAX4,NA,NA,NA,NA,0
36822,NM_022143.5,LRRC4,-0.159744909,0.904787547,NA,-0.119615744,1.078973424
36823,NM_000230.3,LEP,0,1,NA,0,0.126319616
36824,NM_001166135.2,RBM28,NA,NA,NA,NA,0
36825,NM_001142574.2,IMPDH1,0.802323417,0.837754281,NA,0.204766859,0.352024454
36826,NM_001142575.2,IMPDH1,-1.121260465,0.646322091,NA,-0.458877564,0.665715791
36827,NM_000883.4,IMPDH1,0,1,NA,0,0.195700008
36828,NM_001142576.2,IMPDH1,-2.063111691,0.044996589,NA,-2.004686345,3.842767123
36829,NM_001102605.2,IMPDH1,-1.610526883,0.11294944,NA,-1.585074362,3.68773343
36830,NM_183243.3,IMPDH1,0,1,NA,0,0.065634699
36831,NM_001304521.2,IMPDH1,-0.567567028,0.86630447,NA,-0.168354412,1.864009351
36832,NM_001012454.6,GARIN1A,3.277845583,0.299983839,NA,1.036468046,1.07418017
36833,NM_001290255.2,GARIN1A,-0.741539272,0.679688242,NA,-0.412888588,1.236006758
36834,NM_001290254.2,GARIN1A,-3.011828464,0.584111592,NA,-0.547388882,0.347752191
36835,NM_001282789.2,GARIN1B,1.722290029,0.798395207,NA,0.255424555,0.124307367
36836,NM_001282788.2,GARIN1B,NA,NA,NA,NA,0
36837,NM_032599.4,GARIN1B,NA,NA,NA,NA,0
36838,NM_001199673.2,CALU,0.802311207,0.905617743,NA,0.118567844,0.181160405
36839,NM_001199672.2,CALU,-0.163278997,0.892006891,NA,-0.135765215,1.075185418
36840,NM_001199671.2,CALU,-0.353995948,0.687410579,NA,-0.402371585,2.15722497
36841,NM_001201372.2,CCDC136,-0.520818045,0.55357752,NA,-0.592407837,2.522826755
36842,NM_001367762.1,CCDC136,NA,NA,NA,NA,0
36843,NM_001363424.2,CCDC136,-1.057120833,0.589684349,NA,-0.539293506,0.599344461
36844,NM_001367761.1,CCDC136,0.802311207,0.905617743,NA,0.118567844,0.150959854
36845,NM_001367763.1,CCDC136,NA,NA,NA,NA,0
36846,NM_001363423.2,CCDC136,NA,NA,NA,NA,0
36847,NM_001367765.1,CCDC136,NA,NA,NA,NA,0
36848,NM_001367766.1,CCDC136,0,1,NA,0,0.034143543
36849,NM_022742.5,CCDC136,-2.378209607,0.133736829,NA,-1.499527544,1.63129311
36850,NM_001198909.2,ATP6V1F,-2.326379285,0.076057845,NA,-1.774032076,1.596094119
36851,NM_001195150.3,ATP6V1FNB,0.424423922,0.780430764,NA,0.278757719,0.839324431
36852,NM_001366122.1,KCP,0,1,NA,0,0.031434899
36853,NM_199349.3,KCP,-1.640358682,0.322893591,NA,-0.988529099,0.713585757
36854,NM_001347928.2,IRF5,1.342505861,0.571085412,NA,0.566453681,0.620331913
36855,NM_001098630.3,IRF5,-1.121259588,0.682914966,NA,-0.408488644,0.610808597
36856,NM_001098629.3,IRF5,-4.226056383,0.024159105,NA,-2.254589535,2.548953138
36857,NM_001364314.2,IRF5,0.802327243,0.739360303,NA,0.332700592,1.283655039
36858,NM_001130720.3,AHCYL2,0.832948999,0.591262576,NA,0.537007293,1.287403844
36859,NM_015328.4,AHCYL2,-2.00942348,0.659051386,NA,-0.441223245,0.410841263
36860,NM_001130723.3,AHCYL2,-2.860294427,0.21854344,NA,-1.230410455,1.273358769
36861,NM_001134336.2,STRIP2,-0.382014086,0.56909951,NA,-0.569378196,3.937516756
36862,NM_001293164.2,NRF1,-0.635788372,0.541230099,NA,-0.610953902,2.444607129
36863,NM_001293163.2,NRF1,0.498219212,0.690920238,NA,0.397606542,2.272093488
36864,NM_003344.4,UBE2H,1.158740809,0.830588345,NA,0.213947055,0.491469248
36865,NM_001363701.1,ZC3HC1,-1.483501941,0.387785563,NA,-0.86364022,1.489639651
36866,NM_001363478.2,TMEM209,-1.054296424,0.607101132,NA,-0.514215787,0.761095446
36867,NM_001301163.2,TMEM209,0.259890293,0.85466007,NA,0.183175815,1.253685342
36868,NM_145268.4,SSMEM1,0,1,NA,0,0.066211127
36869,NM_001869.3,CPA2,0,1,NA,0,0.059392043
36870,NM_001127442.2,CPA5,0,1,NA,0,0.029862828
36871,NM_001318223.2,CPA5,-2.015359093,0.765058162,NA,-0.298845199,0.192971887
36872,NM_080385.5,CPA5,NA,NA,NA,NA,0
36873,NM_001127441.2,CPA5,NA,NA,NA,NA,0
36874,NM_001868.4,CPA1,NA,NA,NA,NA,0
36875,NM_001257158.2,CEP41,1.647625519,0.254456005,NA,1.139592754,1.16251034
36876,NM_001257160.2,CEP41,0.102955633,0.919412939,NA,0.10117324,1.66139877
36877,NM_001253901.1,MEST,NA,NA,NA,NA,0
36878,NM_177524.2,MEST,0,1,NA,0,0.062869799
36879,NM_001253902.1,MEST,0,1,NA,0,0.062373299
36880,NM_001253900.1,MEST,0,1,NA,0,0.031434899
36881,NM_002402.4,MEST,0.802311207,0.905617743,NA,0.118567844,0.059533831
36882,NM_052933.4,TSGA13,NA,NA,NA,NA,0
36883,NM_001145354.2,MKLN1,1.141131375,0.531197272,NA,0.626179409,0.701419868
36884,NM_001321316.2,MKLN1,0.054331734,0.958996777,NA,0.05141256,1.677206749
36885,NM_001105543.2,PLXNA4,-0.155546098,0.924258574,NA,-0.095070821,0.808959977
36886,NM_144648.3,LRGUK,-0.159736635,0.905305373,NA,-0.118962112,0.959731655
36887,NM_020299.5,AKR1B10,-0.159466816,0.934683851,NA,-0.081953299,0.621118792
36888,NM_001367820.1,AKR1B15,NA,NA,NA,NA,0
36889,NM_001080538.3,AKR1B15,NA,NA,NA,NA,0
36890,NM_033157.4,CALD1,0.184494731,0.794423252,NA,0.260571135,4.134853081
36891,NM_001367816.1,AGBL3,0,1,NA,0,0.12993753
36892,NM_001367818.1,AGBL3,-0.010584078,0.990182036,NA,-0.012305303,2.377608396
36893,NM_001367817.1,AGBL3,-1.121245916,0.842687169,NA,-0.198457455,0.351485689
36894,NM_001367819.1,AGBL3,0.730555107,0.691662401,NA,0.396600069,0.615446704
36895,NM_001367815.1,AGBL3,NA,NA,NA,NA,0
36896,NM_001367811.1,AGBL3,0.841312017,0.482890574,NA,0.701661042,1.259446416
36897,NM_001367812.1,AGBL3,0,1,NA,0,0.152170267
36898,NM_001367813.1,AGBL3,0,1,NA,0,0.18565187
36899,NM_001367814.1,AGBL3,-1.121238141,0.868393221,NA,-0.165699778,0.060944402
36900,NM_001345850.1,AGBL3,NA,NA,NA,NA,0
36901,NM_001345851.1,AGBL3,0.802311207,0.905617743,NA,0.118567844,0.090273625
36902,NM_001345852.1,AGBL3,NA,NA,NA,NA,0
36903,NM_001345853.1,AGBL3,0.802311207,0.905617743,NA,0.118567844,0.150085699
36904,NM_178563.4,AGBL3,0.733941242,0.702967568,NA,0.381317637,0.544289567
36905,NM_001362738.2,WDR91,0.157884099,0.848795646,NA,0.19065532,3.115064392
36906,NM_001362736.2,WDR91,0,1,NA,0,0.290821014
36907,NM_001362737.2,WDR91,1.32378471,0.423302713,NA,0.800704541,1.167263237
36908,NM_182489.2,STRA8,NA,NA,NA,NA,0
36909,NM_001329434.2,NUP205,1.205400246,0.198989234,NA,1.284436598,3.233890665
36910,NM_012450.4,SLC13A4,-1.410374884,0.219868323,NA,-1.226878333,2.439890703
36911,NM_001369697.2,FAM180A,-0.48386978,0.660263985,NA,-0.439548724,1.675245543
36912,NM_205855.4,FAM180A,NA,NA,NA,NA,0
36913,NM_001321386.2,PTN,-1.640359528,0.321216551,NA,-0.991960998,0.741627768
36914,NM_002825.7,PTN,NA,NA,NA,NA,0
36915,NM_001321387.3,PTN,NA,NA,NA,NA,0
36916,NM_001321710.2,DGKI,NA,NA,NA,NA,0
36917,NM_004717.3,DGKI,NA,NA,NA,NA,0
36918,NM_001253775.2,CREB3L2,0.838628438,0.565055384,NA,0.575348859,0.978921123
36919,NM_001190906.2,AKR1D1,-2.020635164,0.535164645,NA,-0.62014148,0.3483599
36920,NM_001190907.2,AKR1D1,NA,NA,NA,NA,0
36921,NM_005989.4,AKR1D1,NA,NA,NA,NA,0
36922,NM_003852.4,TRIM24,0.836672486,0.368979338,NA,0.898386862,2.22334578
36923,NM_001331192.1,SVOPL,-0.166559655,0.948324861,NA,-0.064810526,0.429333086
36924,NM_174959.3,SVOPL,0.802320784,0.863924097,NA,0.171381123,0.276533863
36925,NM_020632.3,ATP6V0A4,0.802311207,0.905617743,NA,0.118567844,0.093762648
36926,NM_130840.3,ATP6V0A4,-3.339879309,0.033393952,NA,-2.12731461,1.170192532
36927,NM_001085429.2,TMEM213,-0.523716228,0.528889184,NA,-0.629702595,2.850715109
36928,NM_020910.3,KIAA1549,-1.147353783,0.414595723,NA,-0.815832884,2.86932616
36929,NM_001287513.2,TTC26,3.280042031,0.159419921,NA,1.407025186,0.575309279
36930,NM_001144923.3,TTC26,1.721852574,0.763651899,NA,0.300688683,0.270834551
36931,NM_001287512.2,TTC26,-1.485645813,0.310182805,NA,-1.014838527,1.120074074
36932,NM_001321741.2,TTC26,0.641986408,0.555557181,NA,0.589453374,2.680291492
36933,NM_001321740.2,TTC26,-1.057039236,0.59926194,NA,-0.525462177,1.018027065
36934,NM_001318333.2,TTC26,0.725159484,0.761621752,NA,0.303351829,0.493437935
36935,NM_198508.4,KLRG2,-0.575073621,0.645183825,NA,-0.460463137,1.433321402
36936,NM_001353368.2,CLEC2L,-1.121238141,0.868393221,NA,-0.165699778,0.097002437
36937,NM_001080511.4,CLEC2L,NA,NA,NA,NA,0
36938,NM_001113239.3,HIPK2,0.611818675,0.563824354,NA,0.577170395,4.146590369
36939,NM_001366538.2,TBXAS1,0.731422385,0.850048071,NA,0.189057091,0.30575432
36940,NM_001363373.1,SLC37A3,0.794070677,0.734338707,NA,0.339359789,0.95624255
36941,NM_001363374.1,SLC37A3,1.691458998,0.609765719,NA,0.510407907,0.480881077
36942,NM_001363378.1,SLC37A3,2.714804294,0.358060277,NA,0.919067481,0.634842206
36943,NM_001363376.1,SLC37A3,0,1,NA,0,0.062454353
36944,NM_001363377.1,SLC37A3,0.299128339,0.74090789,NA,0.330651302,1.786443786
36945,NM_001363375.1,SLC37A3,4.761088663,0.020481713,NA,2.317404396,3.851667482
36946,NM_015689.5,DENND2A,-1.153967134,0.33259115,NA,-0.968907887,1.758831284
36947,NM_004333.6,BRAF,0.254128745,0.778222677,NA,0.281635943,2.211993888
36948,NM_001105558.1,WEE2,-0.159743066,0.904902577,NA,-0.119470542,1.076607715
36949,NM_016943.2,TAS2R3,0.576527529,0.63994033,NA,0.46778223,1.265340085
36950,NM_018980.3,TAS2R5,0.080676674,0.904999422,NA,0.119348297,4.327547396
36951,NM_001370403.1,PRSS37,NA,NA,NA,NA,0
36952,NM_001008270.3,PRSS37,0,1,NA,0,0.029759297
36953,NM_013252.3,CLEC5A,NA,NA,NA,NA,0
36954,NM_001301167.2,CLEC5A,NA,NA,NA,NA,0
36955,NM_176817.5,TAS2R38,NA,NA,NA,NA,0
36956,NM_004668.3,MGAM,NA,NA,NA,NA,0
36957,NM_001365693.1,MGAM,NA,NA,NA,NA,0
36958,NM_001293626.2,MGAM2,NA,NA,NA,NA,0
36959,NM_001001317.5,PRSS58,NA,NA,NA,NA,0
36960,NM_002769.5,PRSS1,NA,NA,NA,NA,0
36961,NM_002770.4,PRSS2,0,1,NA,0,0.032067583
36962,NM_004445.6,EPHB6,-0.897186879,0.455990727,NA,-0.745464893,1.849694451
36963,NM_001280795.2,EPHB6,0,1,NA,0,0.063816122
36964,NM_018646.6,TRPV6,-2.055769873,0.183621991,NA,-1.329685268,1.001689142
36965,NM_019841.7,TRPV5,NA,NA,NA,NA,0
36966,NM_000420.3,KEL,-2.055836814,0.194918367,NA,-1.296165808,0.814060546
36967,NM_001001658.1,OR9A2,0.802311207,0.905617743,NA,0.118567844,0.029546934
36968,NM_001001667.1,OR6V1,0.802311207,0.905617743,NA,0.118567844,0.028281893
36969,NM_002652.3,PIP,NA,NA,NA,NA,0
36970,NM_176881.2,TAS2R39,NA,NA,NA,NA,0
36971,NM_176882.2,TAS2R40,NA,NA,NA,NA,0
36972,NM_153345.3,TMEM139,-0.575040301,0.685827911,NA,-0.40452335,0.743383687
36973,NM_001242773.2,TMEM139,0,1,NA,0,0.121455748
36974,NM_001282877.1,TMEM139,0,1,NA,0,0.061692516
36975,NM_001282876.2,TMEM139,-0.159466202,0.962482154,NA,-0.047038988,0.378570033
36976,NM_032983.4,CASP2,0,1,NA,0,0.186627058
36977,NM_000083.3,CLCN1,0,1,NA,0,0.031434899
36978,NM_001371253.1,FAM131B,1.843225893,0.150856183,NA,1.436513832,1.786629411
36979,NM_001371249.1,FAM131B,NA,NA,NA,NA,0
36980,NM_001371252.1,FAM131B,0.734006985,0.700493117,NA,0.384654895,0.827185182
36981,NM_001371251.1,FAM131B,0,1,NA,0,0.030093297
36982,NM_001031690.3,FAM131B,0,1,NA,0,0.370182383
36983,NM_001278297.2,FAM131B,0,1,NA,0,0.063880785
36984,NM_001371248.1,FAM131B,NA,NA,NA,NA,0
36985,NM_001371250.1,FAM131B,-0.159466181,0.962891941,NA,-0.046524834,0.572279225
36986,NM_001362783.2,ZYX,-3.02125042,0.340373449,NA,-0.953427627,0.999795151
36987,NM_005232.5,EPHA1,0,1,NA,0,0.061499623
36988,NM_177437.1,TAS2R60,NA,NA,NA,NA,0
36989,NM_176883.2,TAS2R41,NA,NA,NA,NA,0
36990,NM_001008747.2,CTAGE15,-0.159463467,0.981198819,NA,-0.023565967,0.091891907
36991,NM_001365427.2,TCAF2,0.425046203,0.690870937,NA,0.397673414,1.695878344
36992,NM_001365428.1,TCAF2,NA,NA,NA,NA,0
36993,NM_001365429.1,TCAF2,NA,NA,NA,NA,0
36994,NM_173678.3,TCAF2,NA,NA,NA,NA,0
36995,NM_001365430.1,TCAF2,NA,NA,NA,NA,0
36996,NM_178561.5,CTAGE6,NA,NA,NA,NA,0
36997,NM_001004685.1,OR2F2,NA,NA,NA,NA,0
36998,NM_001005480.2,OR2A2,NA,NA,NA,NA,0
36999,NM_001278507.1,CTAGE8,-0.424277039,0.671535555,NA,-0.42404149,1.914524998
37000,NM_001080413.3,NOBOX,NA,NA,NA,NA,0
37001,NM_001350884.2,TPK1,0.802311207,0.905617743,NA,0.118567844,0.121543748
37002,NM_001350879.1,TPK1,0,1,NA,0,0.032067583
37003,NM_001350880.1,TPK1,0,1,NA,0,0.032953778
37004,NM_001350882.1,TPK1,0,1,NA,0,0.032768641
37005,NM_001350895.1,TPK1,NA,NA,NA,NA,0
37006,NM_001350881.1,TPK1,0,1,NA,0,0.032768641
37007,NM_022445.4,TPK1,-0.581387212,0.669902955,NA,-0.426281201,0.835494976
37008,NM_001350894.1,TPK1,0,1,NA,0,0.062454353
37009,NM_001350893.1,TPK1,0,1,NA,0,0.029862828
37010,NM_001350883.1,TPK1,NA,NA,NA,NA,0
37011,NM_001350886.1,TPK1,NA,NA,NA,NA,0
37012,NM_001350887.1,TPK1,0,1,NA,0,0.032067583
37013,NM_001350885.1,TPK1,NA,NA,NA,NA,0
37014,NM_001350889.1,TPK1,0,1,NA,0,0.060019326
37015,NM_145304.4,C7orf33,NA,NA,NA,NA,0
37016,NM_001370661.1,CUL1,-0.159466563,0.951832109,NA,-0.060406215,0.549715375
37017,NM_001370662.1,CUL1,-2.605240276,0.221047475,NA,-1.223747552,1.728301271
37018,NM_001370664.1,CUL1,2.689826989,0.189615649,NA,1.311716971,0.522985107
37019,NM_001371245.1,PDIA4,-1.121251632,0.80989799,NA,-0.240557633,0.285811292
37020,NM_001001661.3,ZNF425,-0.160279353,0.844399543,NA,-0.196269103,3.155113938
37021,NM_152557.5,ZNF746,0.412211564,0.771908948,NA,0.289878817,3.076194037
37022,NM_207336.3,ZNF467,-1.74150501,0.198795716,NA,-1.284990178,1.664438735
37023,NM_001329856.2,ZNF467,-1.15863537,0.152668938,NA,-1.430167546,4.136024449
37024,NM_001099220.3,ZNF862,-1.159252692,0.136484718,NA,-1.489010067,4.317436802
37025,NM_001367793.1,ATP6V0E2,-1.121238141,0.868393221,NA,-0.165699778,0.156015952
37026,NM_001367789.1,ATP6V0E2,0,1,NA,0,0.032768641
37027,NM_001367792.1,ATP6V0E2,-1.121255482,0.77113491,NA,-0.290890705,0.409560381
37028,NM_001367791.1,ATP6V0E2,1.682476793,0.663034402,NA,0.435727568,0.298708849
37029,NM_001100592.2,ATP6V0E2,-1.121238141,0.868393221,NA,-0.165699778,0.060775223
37030,NM_001289990.1,ATP6V0E2,-2.015766281,0.388573956,NA,-0.862206386,0.608452386
37031,NM_001367795.1,ATP6V0E2,-1.121238141,0.868393221,NA,-0.165699778,0.065771857
37032,NM_001367796.1,ATP6V0E2,-1.121238141,0.868393221,NA,-0.165699778,0.032512673
37033,NM_001367788.1,ATP6V0E2,-0.159465906,0.967375074,NA,-0.040900682,0.299277356
37034,NM_001367797.1,ATP6V0E2,-1.121238141,0.868393221,NA,-0.165699778,0.06447414
37035,NM_001351028.2,ACTR3C,-0.160849415,0.82611509,NA,-0.219686794,3.679750098
37036,NM_001363434.1,LRRC61,0,1,NA,0,0.382884146
37037,NM_001363433.1,LRRC61,-0.936056654,0.23727715,NA,-1.18181995,3.546364789
37038,NM_023942.3,LRRC61,0,1,NA,0,0.062869799
37039,NM_138434.2,ZBED10P,-0.743902113,0.39723633,NA,-0.84656733,2.521673111
37040,NM_002889.4,RARRES2,-3.020372484,0.168625747,NA,-1.376632985,0.835229008
37041,NM_001362747.2,REPIN1,0.802311207,0.905617743,NA,0.118567844,0.084582358
37042,NM_001099695.2,REPIN1,-3.517329526,0.052378058,NA,-1.940013432,3.423739485
37043,NM_001362745.2,REPIN1,-2.021777908,0.76431996,NA,-0.299812788,0.251971131
37044,NM_173680.4,ZNF775,-2.604786776,0.195883589,NA,-1.293368646,1.02586718
37045,NM_175571.4,GIMAP8,NA,NA,NA,NA,0
37046,NM_153236.4,GIMAP7,NA,NA,NA,NA,0
37047,NM_018326.3,GIMAP4,NA,NA,NA,NA,0
37048,NM_024711.6,GIMAP6,NA,NA,NA,NA,0
37049,NM_001244071.2,GIMAP6,NA,NA,NA,NA,0
37050,NM_015660.3,GIMAP2,0,1,NA,0,0.061499623
37051,NM_130759.4,GIMAP1,NA,NA,NA,NA,0
37052,NM_001101312.2,TMEM176B,-0.965356562,0.343709716,NA,-0.946860798,2.35895583
37053,NM_018487.3,TMEM176A,-1.12125757,0.736855424,NA,-0.336020478,0.344206375
37054,NM_001091.4,AOC1,NA,NA,NA,NA,0
37055,NM_001272072.2,AOC1,NA,NA,NA,NA,0
37056,NM_172057.2,KCNH2,-2.021777908,0.76431996,NA,-0.299812788,0.165295112
37057,NM_000238.4,KCNH2,-1.12126102,0.61536492,NA,-0.502430228,0.827251327
37058,NM_001204798.2,KCNH2,-2.602030097,0.124605253,NA,-1.535727397,1.203325499
37059,NM_172056.2,KCNH2,-1.140468415,0.720115835,NA,-0.358303986,0.434828716
37060,NM_000603.5,NOS3,0.802316127,0.889791233,NA,0.138568378,0.253833387
37061,NM_001160109.2,NOS3,NA,NA,NA,NA,0
37062,NM_001160110.1,NOS3,NA,NA,NA,NA,0
37063,NM_001160111.1,NOS3,-0.575073233,0.64509439,NA,-0.460587767,1.371871782
37064,NM_001317056.1,ATG9B,0,1,NA,0,0.190221571
37065,NM_001282292.2,ABCB8,-3.323929654,0.010868483,NA,-2.546899161,3.420802291
37066,NM_007188.5,ABCB8,0,1,NA,0,1.999875104
37067,NM_001282291.2,ABCB8,0.201988078,0.81426851,NA,0.234922984,2.833474318
37068,NM_020322.3,ASIC3,0,1,NA,0,0.122261842
37069,NM_020321.3,ASIC3,-3.827706303,0.02822171,NA,-2.194190605,2.29362629
37070,NM_001164410.3,CDK5,-1.477430544,0.297375976,NA,-1.042077011,1.318655302
37071,NM_003040.4,SLC4A2,-3.020992711,0.205499197,NA,-1.266038784,3.008925201
37072,NM_001199694.2,SLC4A2,0,1,NA,0,0.159044266
37073,NM_001136044.2,TMUB1,0,1,NA,0,0.127258476
37074,NM_001350104.2,AGAP3,-3.020722017,0.238275677,NA,-1.179307691,2.26431571
37075,NM_001308304.2,AGAP3,-1.641480176,0.305506317,NA,-1.024696707,1.157512123
37076,NM_001042535.4,AGAP3,-1.121255322,0.773253142,NA,-0.288122276,0.38190494
37077,NM_001350102.2,AGAP3,-3.02140714,0.42451041,NA,-0.79862065,0.797370499
37078,NM_031946.7,AGAP3,-3.020493857,0.158724077,NA,-1.409375796,3.591637093
