,targeet_id,symbol,log2FC,pvalue,padj,statistic,baseMean
14925,NM_173525.3,C11orf42,-0.488587661,0.729594233,NA,-0.345665343,1.370526489
14926,NM_032127.4,FHIP1B,-1.495767874,0.450321166,NA,-0.754879703,1.602060417
14927,NM_001098794.2,FHIP1B,-1.57633457,0.142711758,NA,-1.465767059,4.932116368
14928,NM_001037329.4,CNGA4,NA,NA,NA,NA,0
14929,NM_001318029.2,CCKBR,0.524027792,0.775797499,NA,0.284799834,0.60994171
14930,NM_176875.4,CCKBR,-1.932031266,0.352497755,NA,-0.929755377,0.941292181
14931,NM_001363552.2,CCKBR,NA,NA,NA,NA,0
14932,NM_145040.3,CAVIN3,NA,NA,NA,NA,0
14933,NM_001007593.3,SMPD1,2.369769426,0.75185289,NA,0.316197125,0.209302668
14934,NM_000543.5,SMPD1,-3.932185893,0.03631173,NA,-2.093419424,1.853017068
14935,NM_001318087.2,SMPD1,-1.934146779,0.569082514,NA,-0.569403246,0.641462881
14936,NM_001365135.2,SMPD1,0.395283684,0.928073508,NA,0.090268932,0.379046637
14937,NM_001318088.2,SMPD1,-1.034312218,0.891228968,NA,-0.13674929,0.21884725
14938,NM_001257321.2,APBB1,0,1,NA,0,0.239626585
14939,NM_001257326.2,APBB1,-3.742301959,0.617380371,NA,-0.499566472,0.354886647
14940,NM_001164.5,APBB1,-2.519229344,0.411767285,NA,-0.820787561,0.92932425
14941,NM_000613.3,HPX,-0.073179131,0.961786647,NA,-0.04791166,0.905396307
14942,NM_033278.4,TRIM3,-1.395983621,0.158451832,NA,-1.410297584,4.000607443
14943,NM_173589.4,DNHD1,-0.406942438,0.543736402,NA,-0.607172558,6.024564033
14944,NM_001278441.2,ILK,1.355662816,0.857725965,NA,0.179269664,0.217772314
14945,NM_001014795.3,ILK,-0.811541645,0.561653431,NA,-0.580387354,2.227585247
14946,NM_003737.4,DCHS1,-1.074126013,0.455379194,NA,-0.746477209,1.744174477
14947,NM_001004489.2,OR2AG1,NA,NA,NA,NA,0
14948,NM_178168.1,OR10A5,0,1,NA,0,0.096521152
14949,NM_207186.2,OR10A4,NA,NA,NA,NA,0
14950,NM_003700.1,OR2D2,NA,NA,NA,NA,0
14951,NM_001004684.1,OR2D3,NA,NA,NA,NA,0
14952,NM_001354860.2,ZNF215,1.986918136,0.240255202,NA,1.174349156,0.915631214
14953,NM_001354855.2,ZNF215,-0.48673044,0.734182272,NA,-0.339567479,1.783622436
14954,NM_013250.4,ZNF215,-0.137630768,0.871428622,NA,-0.161844102,2.823872042
14955,NM_001354859.2,ZNF215,1.355562992,0.857736417,NA,0.179256353,0.089755079
14956,NM_001354857.2,ZNF215,0.395298545,0.927548872,NA,0.09092917,0.309414754
14957,NM_001354853.2,ZNF215,-1.49815565,0.499427455,NA,-0.675390885,0.605043136
14958,NM_001354858.2,ZNF215,1.408585275,0.852187659,NA,0.186327862,0.188181026
14959,NM_001354856.2,ZNF215,0.434814903,0.907047637,NA,0.116763288,0.376853349
14960,NM_001354854.1,ZNF215,0.620851712,0.346964863,NA,0.940492758,5.335339371
14961,NM_001354831.2,ZNF214,2.949214482,0.075327073,NA,1.778467699,1.374403681
14962,NM_001354830.2,ZNF214,-0.808653367,0.777577797,NA,-0.282476979,0.467409279
14963,NM_013249.4,ZNF214,2.248363922,0.040383419,NA,2.049805455,2.572047931
14964,NM_001354833.2,ZNF214,0.394726133,0.939189789,NA,0.076288231,0.367833103
14965,NM_001354832.2,ZNF214,-1.929362562,0.465276309,NA,-0.730186311,0.684713792
14966,NM_014469.5,RBMXL2,NA,NA,NA,NA,0
14967,NM_001370500.1,OLFML1,NA,NA,NA,NA,0
14968,NM_001370498.1,OLFML1,0,1,NA,0,0.152553134
14969,NM_198474.4,OLFML1,0,1,NA,0,0.032696623
14970,NM_001370501.1,OLFML1,NA,NA,NA,NA,0
14971,NM_001370499.1,OLFML1,0,1,NA,0,0.395702286
14972,NM_001302827.1,CYB5R2,0,1,NA,0,0.09023107
14973,NM_016229.5,CYB5R2,NA,NA,NA,NA,0
14974,NM_001302826.2,CYB5R2,NA,NA,NA,NA,0
14975,NM_198185.6,OVCH2,NA,NA,NA,NA,0
14976,NM_001367963.1,OVCH2,0,1,NA,0,0.05930623
14977,NM_153444.1,OR5P2,NA,NA,NA,NA,0
14978,NM_153445.1,OR5P3,NA,NA,NA,NA,0
14979,NM_001004461.1,OR10A6,NA,NA,NA,NA,0
14980,NM_176821.4,NLRP10,-0.491881566,0.797661957,NA,-0.256374137,0.829572956
14981,NM_001346693.2,RIC3,0,1,NA,0,0.550702197
14982,NM_001346694.2,RIC3,0,1,NA,0,0.03020136
14983,NM_001346692.2,RIC3,0,1,NA,0,0.22000546
14984,NM_001346690.2,RIC3,-0.503591643,0.754879123,NA,-0.312212381,0.763400421
14985,NM_001206671.4,RIC3,-1.034314479,0.891228732,NA,-0.136749589,0.210908344
14986,NM_024557.6,RIC3,2.735765836,0.114963219,NA,1.57627162,1.009199888
14987,NM_001346691.2,RIC3,-1.034531649,0.780494541,NA,-0.278674621,0.336142306
14988,NM_001206672.4,RIC3,NA,NA,NA,NA,0
14989,NM_001135109.4,RIC3,NA,NA,NA,NA,0
14990,NM_002315.3,LMO1,-1.929406987,0.457692877,NA,-0.742651208,0.475867358
14991,NM_001270428.2,LMO1,-1.933686979,0.554755199,NA,-0.590649637,0.537392282
14992,NM_030906.4,STK33,-1.928538373,0.765684586,NA,-0.29802434,0.24818948
14993,NM_001289061.2,STK33,2.341041119,0.326899842,NA,0.980377439,1.164972756
14994,NM_001289058.2,STK33,0,1,NA,0,0.374034938
14995,NM_001352389.2,STK33,-0.809214731,0.43189147,NA,-0.785959064,2.464622505
14996,NM_001352388.2,STK33,-2.519488181,0.673641424,NA,-0.421155654,0.502823113
14997,NM_001352394.2,STK33,-1.034343785,0.891225669,NA,-0.136753463,0.188365035
14998,NM_001352391.2,STK33,0,1,NA,0,0.182610245
14999,NM_001352390.2,STK33,NA,NA,NA,NA,0
15000,NM_001352395.2,STK33,0,1,NA,0,0.147526424
15001,NM_001352392.2,STK33,0.101922977,0.935190211,NA,0.081316552,3.848755889
15002,NM_001352387.2,STK33,1.018532738,0.449327829,NA,0.756536112,4.788646285
15003,NM_001352393.2,STK33,0.162154488,0.925490413,NA,0.093520061,3.478270641
15004,NM_001352399.2,STK33,-0.233826926,0.901005939,NA,-0.124390697,0.905007879
15005,NM_001289059.2,STK33,0.30659364,0.864548999,NA,0.170586391,2.200046502
15006,NM_001352398.2,STK33,-1.933818218,0.797595806,NA,-0.256459815,0.25087823
15007,NM_001352397.2,STK33,1.364493964,0.855573166,NA,0.182012182,0.220540587
15008,NM_001352396.2,STK33,-0.478305383,0.736455816,NA,-0.336550448,1.445011227
15009,NM_213618.2,DENND2B,-0.770169889,0.303183756,NA,-1.029629937,5.870097433
15010,NM_001206648.2,AKIP1,1.436131875,0.535659407,NA,0.619390092,1.271255239
15011,NM_001206647.2,AKIP1,-0.503301035,0.890948374,NA,-0.137104275,0.729775934
15012,NM_020643.3,C11orf16,NA,NA,NA,NA,0
15013,NM_020646.2,ASCL3,0,1,NA,0,0.12503889
15014,NM_001367977.2,SCUBE2,-0.07320149,0.945340506,NA,-0.068559187,1.803432604
15015,NM_001348750.2,DENND5A,-1.034508868,0.891208416,NA,-0.136775289,0.032818079
15016,NM_001243254.2,DENND5A,1.099728897,0.351415367,NA,0.931847453,2.110448839
15017,NM_001165030.3,TMEM41B,-0.499528828,0.922796039,NA,-0.096912302,0.308417355
15018,NM_001297714.2,SWAP70,-2.493729657,0.038055651,NA,-2.074254821,3.693274898
15019,NM_000480.3,AMPD3,-1.034475851,0.891211867,NA,-0.136770924,0.060968311
15020,NM_001025389.2,AMPD3,0.872965495,0.325712371,NA,0.982786818,3.197325874
15021,NM_001025390.2,AMPD3,-2.931479397,0.20381431,NA,-1.27075925,1.008715394
15022,NM_001172430.1,AMPD3,2.405002253,0.421716232,NA,0.803447323,0.802696873
15023,NM_006691.4,LYVE1,NA,NA,NA,NA,0
15024,NM_001346279.2,CTR9,0.308062854,0.770494296,NA,0.291728396,3.391782315
15025,NM_001172705.1,EIF4G2,0.512683076,0.321949623,NA,0.990459403,7.485598434
15026,NM_198516.3,GALNT18,-0.751614875,0.301535612,NA,-1.03314593,8.656302345
15027,NM_001363464.2,GALNT18,-2.515644899,0.229910216,NA,-1.200590171,0.805097248
15028,NM_001372102.1,USP47,1.355517511,0.857741178,NA,0.179250289,0.030156498
15029,NM_001372099.1,USP47,NA,NA,NA,NA,0
15030,NM_001372101.1,USP47,0,1,NA,0,0.210347506
15031,NM_017944.4,USP47,-0.46625292,0.89228843,NA,-0.1354091,0.716109882
15032,NM_001372098.1,USP47,2.001271074,0.286434812,NA,1.06597529,0.680656968
15033,NM_001372092.1,USP47,-1.034424977,0.891217184,NA,-0.136764198,0.096108152
15034,NM_001372097.1,USP47,NA,NA,NA,NA,0
15035,NM_001372091.1,USP47,-1.034474941,0.813945821,NA,-0.23533875,0.422014902
15036,NM_001372096.1,USP47,0,1,NA,0,0.058510436
15037,NM_001330208.2,USP47,0.397363829,0.898122917,NA,0.128032925,0.533427428
15038,NM_001372103.1,USP47,0,1,NA,0,0.33813568
15039,NM_001372100.1,USP47,1.450333284,0.846513342,NA,0.19356904,0.241293609
15040,NM_001372094.1,USP47,NA,NA,NA,NA,0
15041,NM_001372093.1,USP47,NA,NA,NA,NA,0
15042,NM_001372095.1,USP47,NA,NA,NA,NA,0
15043,NM_001346294.2,MICAL2,NA,NA,NA,NA,0
15044,NM_001346298.2,MICAL2,NA,NA,NA,NA,0
15045,NM_001346292.2,MICAL2,NA,NA,NA,NA,0
15046,NM_001346296.2,MICAL2,0,1,NA,0,0.034143543
15047,NM_001346299.2,MICAL2,0,1,NA,0,0.031434899
15048,NM_001282663.2,MICAL2,NA,NA,NA,NA,0
15049,NM_001346295.2,MICAL2,NA,NA,NA,NA,0
15050,NM_014632.4,MICAL2,NA,NA,NA,NA,0
15051,NM_001346297.2,MICAL2,NA,NA,NA,NA,0
15052,NM_001346293.2,MICAL2,NA,NA,NA,NA,0
15053,NM_001282665.1,MICAL2,NA,NA,NA,NA,0
15054,NM_001282664.1,MICAL2,NA,NA,NA,NA,0
15055,NM_001282667.1,MICAL2,-0.603510148,0.467028606,NA,-0.727322193,3.092345218
15056,NM_001282666.1,MICAL2,0.510816503,0.765208902,NA,0.298647653,0.91308863
15057,NM_018222.5,PARVA,0.045611096,0.923928383,NA,0.095486538,8.598793553
15058,NM_001080521.3,RASSF10,0,1,NA,0,0.153988353
15059,NM_000315.4,PTH,1.400042865,0.742246455,NA,0.328879917,0.3347894
15060,NM_001102669.2,RRAS2,0,1,NA,0,0.311634345
15061,NM_012250.6,RRAS2,0.522767668,0.408238439,NA,0.826997569,8.720705502
15062,NM_001741.3,CALCA,-1.034343785,0.891225669,NA,-0.136753463,0.18258685
15063,NM_001042536.3,INSC,-1.295907581,0.30247633,NA,-1.031137532,2.147030453
15064,NM_001367873.1,SOX6,NA,NA,NA,NA,0
15065,NM_017508.3,SOX6,0,1,NA,0,0.031434899
15066,NM_001145819.2,SOX6,-1.93365917,0.547898146,NA,-0.600912681,0.457927117
15067,NM_001145811.2,SOX6,1.432434024,0.500809307,NA,0.673216907,0.675872118
15068,NM_033326.3,SOX6,2.945738076,0.140321558,NA,1.474594637,0.723509047
15069,NM_001367872.1,SOX6,-0.836386061,0.685717738,NA,-0.404673209,0.725800937
15070,NM_001329630.2,PLEKHA7,-0.736702143,0.299239529,NA,-1.038065571,6.498759093
15071,NM_001329631.2,PLEKHA7,-0.490277621,0.441374216,NA,-0.769874712,6.957586561
15072,NM_175058.5,PLEKHA7,0,1,NA,0,0.028150232
15073,NM_001321378.2,PIK3C2A,-3.25588851,0.167714418,NA,-1.37958513,0.740229761
15074,NM_001321380.2,PIK3C2A,-3.514120445,0.058858119,NA,-1.88925163,2.827615167
15075,NM_001166290.2,KCNJ11,-1.229503656,0.275164164,NA,-1.091247109,3.060974483
15076,NM_001351295.2,ABCC8,-1.503050514,0.630490061,NA,-0.481037198,0.933726121
15077,NM_001287174.2,ABCC8,-2.515470481,0.263464728,NA,-1.118239477,0.823453979
15078,NM_001351296.2,ABCC8,-1.068219682,0.571620091,NA,-0.56566712,0.939066787
15079,NM_001351297.2,ABCC8,0,1,NA,0,0.664643188
15080,NM_005709.4,USH1C,NA,NA,NA,NA,0
15081,NM_153676.4,USH1C,NA,NA,NA,NA,0
15082,NM_001297764.2,USH1C,NA,NA,NA,NA,0
15083,NM_001292063.2,OTOG,-1.034367193,0.872245883,NA,-0.160806402,0.261844012
15084,NM_001277269.2,OTOG,NA,NA,NA,NA,0
15085,NM_002478.5,MYOD1,0,1,NA,0,0.15709505
15086,NM_004976.4,KCNC1,-1.295905834,0.304424217,NA,-1.026992031,2.280085897
15087,NM_004179.3,TPH1,-0.073242918,0.960506103,NA,-0.04951849,0.959731655
15088,NM_001370464.1,MRGPRX3,NA,NA,NA,NA,0
15089,NM_054032.3,MRGPRX4,NA,NA,NA,NA,0
15090,NM_006512.4,SAA4,0,1,NA,0,0.060981833
15091,NM_001199744.2,SAA2-SAA4,NA,NA,NA,NA,0
15092,NM_030754.5,SAA2,NA,NA,NA,NA,0
15093,NM_199161.5,SAA1,0,1,NA,0,0.089374823
15094,NM_181507.2,HPS5,-0.285757337,0.642499997,NA,-0.464206231,6.252596595
15095,NM_007216.4,HPS5,0.512107243,0.748184567,NA,0.321034077,2.532093792
15096,NM_001165415.2,LDHA,1.525670325,0.358308357,NA,0.918593264,0.944129093
15097,NM_017448.5,LDHC,0.191640591,0.733865483,NA,0.339988109,6.496784419
15098,NM_001144071.2,LDHAL6A,0.320493324,0.699044057,NA,0.386611211,4.029094263
15099,NM_144972.5,LDHAL6A,NA,NA,NA,NA,0
15100,NM_001040697.4,UEVLD,0.200534982,0.72713135,NA,0.348944002,6.783222182
15101,NM_018314.6,UEVLD,-0.474962608,0.754347219,NA,-0.312912397,1.261239696
15102,NM_001261386.3,UEVLD,1.355562992,0.857736417,NA,0.179256353,0.094468977
15103,NM_001261382.3,UEVLD,-1.295940289,0.30916371,NA,-1.01697839,3.099270864
15104,NM_001261383.3,UEVLD,1.384048903,0.59287706,NA,0.53467146,0.51875015
15105,NM_001261384.3,UEVLD,1.542951992,0.352758365,NA,0.929252268,1.343119856
15106,NM_001297771.3,UEVLD,-0.564704602,0.406815102,NA,-0.829511376,5.259583227
15107,NM_001355570.3,SPTY2D1OS,-0.191206912,0.798859875,NA,-0.254822916,5.101234974
15108,NM_153347.3,TMEM86A,-0.225076528,0.788725361,NA,-0.267966167,3.401217472
15109,NM_173588.4,IGSF22,1.365207858,0.517337595,NA,0.647454868,0.652108278
15110,NM_006906.2,PTPN5,NA,NA,NA,NA,0
15111,NM_001039970.2,PTPN5,0,1,NA,0,0.064203541
15112,NM_032781.4,PTPN5,0,1,NA,0,0.032696623
15113,NM_001278238.2,PTPN5,0,1,NA,0,0.030064724
15114,NM_001278239.2,PTPN5,0,1,NA,0,0.031656061
15115,NM_001278236.1,PTPN5,NA,NA,NA,NA,0
15116,NM_147199.3,MRGPRX1,NA,NA,NA,NA,0
15117,NM_054030.4,MRGPRX2,NA,NA,NA,NA,0
15118,NM_003476.5,CSRP3,NA,NA,NA,NA,0
15119,NM_001369404.1,CSRP3,NA,NA,NA,NA,0
15120,NM_001256372.1,E2F8,0.77936232,0.419569332,NA,0.807168637,4.305925949
15121,NM_145117.5,NAV2,1.357064156,0.758865991,NA,0.306970284,0.579019563
15122,NM_182964.6,NAV2,-3.930886211,0.01692212,NA,-2.388395506,1.783378815
15123,NM_001244963.2,NAV2,1.408333292,0.611812001,NA,0.507488646,0.457355075
15124,NM_001111019.3,NAV2,0.026359031,0.968726204,NA,0.039205933,5.301336769
15125,NM_001029865.4,DBX1,NA,NA,NA,NA,0
15126,NM_001318369.2,SLC6A5,NA,NA,NA,NA,0
15127,NM_004211.5,SLC6A5,NA,NA,NA,NA,0
15128,NM_001288714.1,NELL1,0,1,NA,0,0.060978517
15129,NM_201551.2,NELL1,1.3564458,0.79567292,NA,0.258951165,0.274901427
15130,NM_001288713.1,NELL1,NA,NA,NA,NA,0
15131,NM_006157.5,NELL1,-0.456561524,0.915186214,NA,-0.106499296,0.315999759
15132,NM_020346.3,SLC17A6,NA,NA,NA,NA,0
15133,NM_001143830.2,GAS2,NA,NA,NA,NA,0
15134,NM_001351224.2,GAS2,NA,NA,NA,NA,0
15135,NM_177553.3,GAS2,NA,NA,NA,NA,0
15136,NM_005256.4,GAS2,0,1,NA,0,0.091338721
15137,NM_148893.3,SVIP,-0.393025776,0.579684735,NA,-0.553845283,5.148139094
15138,NM_001195637.2,CCDC179,NA,NA,NA,NA,0
15139,NM_001252008.2,LUZP2,NA,NA,NA,NA,0
15140,NM_001252010.2,LUZP2,NA,NA,NA,NA,0
15141,NM_001009909.4,LUZP2,NA,NA,NA,NA,0
15142,NM_031418.4,ANO3,NA,NA,NA,NA,0
15143,NM_001135091.2,MUC15,NA,NA,NA,NA,0
15144,NM_001135092.2,MUC15,NA,NA,NA,NA,0
15145,NM_145650.4,MUC15,NA,NA,NA,NA,0
15146,NM_178498.4,SLC5A12,0,1,NA,0,0.028150232
15147,NM_203371.2,FIBIN,-0.295761616,0.772440909,NA,-0.289183564,2.098327804
15148,NM_003986.3,BBOX1,0,1,NA,0,0.18016351
15149,NM_001143814.2,BDNF,1.355562992,0.857736417,NA,0.179256353,0.091135014
15150,NM_001709.5,BDNF,0,1,NA,0,0.189602089
15151,NM_001143813.2,BDNF,NA,NA,NA,NA,0
15152,NM_001143807.2,BDNF,-0.809923117,0.556829111,NA,-0.587557848,1.210804778
15153,NM_170732.4,BDNF,-1.034442835,0.891215317,NA,-0.136766559,0.092882268
15154,NM_001143806.1,BDNF,NA,NA,NA,NA,0
15155,NM_001143805.1,BDNF,NA,NA,NA,NA,0
15156,NM_170731.5,BDNF,0,1,NA,0,0.148487416
15157,NM_001297775.2,METTL15,0.316845696,0.743790406,NA,0.326838014,2.565842529
15158,NM_152636.3,METTL15,-0.295045978,0.789992062,NA,-0.266320921,2.184087993
15159,NM_002233.4,KCNA4,NA,NA,NA,NA,0
15160,NM_020869.3,DCDC1,NA,NA,NA,NA,0
15161,NM_001367979.1,DCDC1,-0.073242918,0.960506103,NA,-0.04951849,0.959731655
15162,NM_181807.4,DCDC1,1.104179088,0.497876745,NA,0.677834325,0.825951696
15163,NM_144981.3,IMMP1L,0.340531311,0.596500655,NA,0.529439424,6.579375179
15164,NM_019040.5,ELP4,0.510430084,0.357102108,NA,0.920901017,6.740118749
15165,NM_001288726.2,ELP4,-0.485719291,0.668437971,NA,-0.428292785,2.13222853
15166,NM_001288725.2,ELP4,1.407863121,0.449739065,NA,0.755850117,0.677951955
15167,NM_001367854.1,WT1,-0.349592595,0.58207074,NA,-0.550362536,4.998638363
15168,NM_001198552.2,WT1,0.537888078,0.810594561,NA,0.239659078,0.501427952
15169,NM_001198551.1,WT1,-0.497971188,0.731022235,NA,-0.343766049,1.136009059
15170,NM_024426.6,WT1,NA,NA,NA,NA,0
15171,NM_024424.5,WT1,0,1,NA,0,0.031434899
15172,NM_000378.6,WT1,0,1,NA,0,0.067502796
15173,NM_001307929.2,EIF3M,1.407233322,0.828561205,NA,0.216547241,0.247662705
15174,NM_001008391.3,CCDC73,1.362626935,0.565097692,NA,0.57528629,0.484427481
15175,NM_018393.4,TCP11L1,-0.877059164,0.170807599,NA,-1.369613449,7.24416724
15176,NM_005734.5,HIPK3,0.062977054,0.92579148,NA,0.093141083,6.332145813
15177,NM_012194.3,KIAA1549L,-0.226439703,0.740373635,NA,-0.331358597,5.354472881
15178,NM_001166692.1,C11orf91,1.355625256,0.857729898,NA,0.179264656,0.18562683
15179,NM_001142316.2,LMO2,NA,NA,NA,NA,0
15180,NM_001142315.2,LMO2,0.211257836,0.735477665,NA,0.337848094,5.13573604
15181,NM_005574.4,LMO2,1.40846808,0.852199918,NA,0.18631223,0.126320086
15182,NM_001144030.2,NAT10,0,1,NA,0,0.344786624
15183,NM_145804.3,ABTB2,-0.641858712,0.348547464,NA,-0.937410456,6.256126686
15184,NM_198381.2,ELF5,NA,NA,NA,NA,0
15185,NM_001422.4,ELF5,0,1,NA,0,0.032696623
15186,NM_001243080.2,ELF5,-1.034378586,0.873459306,NA,-0.159266001,0.24866016
15187,NM_001206615.2,EHF,NA,NA,NA,NA,0
15188,NM_012153.6,EHF,NA,NA,NA,NA,0
15189,NM_001206616.2,EHF,NA,NA,NA,NA,0
15190,NM_001135024.1,PDHX,0,1,NA,0,0.06404569
15191,NM_001202557.2,CD44,-0.473714174,0.846941909,NA,-0.193021783,0.534032055
15192,NM_001001392.2,CD44,0,1,NA,0,0.062052237
15193,NM_001202556.2,CD44,NA,NA,NA,NA,0
15194,NM_001202555.2,CD44,1.323049768,0.241753662,NA,1.17061476,1.360780078
15195,NM_001001390.2,CD44,0.024447572,0.9799003,NA,0.025193903,2.57302272
15196,NM_001001389.2,CD44,0.830522737,0.505042312,NA,0.666577083,1.375351325
15197,NM_000610.4,CD44,-1.05787327,0.64888019,NA,-0.455318401,0.622502523
15198,NM_004171.4,SLC1A2,0,1,NA,0,0.062033291
15199,NM_001252652.2,SLC1A2,NA,NA,NA,NA,0
15200,NM_001195728.3,SLC1A2,-0.073251573,0.943910735,NA,-0.070355468,2.269216984
15201,NM_015430.4,PAMR1,-2.062713645,0.328884446,NA,-0.976363331,0.922876661
15202,NM_001001991.3,PAMR1,-0.235355708,0.802083905,NA,-0.250651055,3.241070018
15203,NM_014344.4,FJX1,-0.407321868,0.568401781,NA,-0.570406856,6.161338698
15204,NM_001307937.2,COMMD9,-2.298817556,0.199510358,NA,-1.282947818,1.554908182
15205,NM_001307932.2,COMMD9,-1.034316297,0.891228542,NA,-0.136749829,0.209901928
15206,NM_001101653.2,COMMD9,NA,NA,NA,NA,0
15207,NM_001160167.2,PRR5L,-0.500326163,0.73561476,NA,-0.337666185,1.316410195
15208,NM_001160169.1,PRR5L,0.532967194,0.775715762,NA,0.284906519,0.944715336
15209,NM_145803.3,TRAF6,0,1,NA,0,0.090555819
15210,NM_001243785.2,RAG2,NA,NA,NA,NA,0
15211,NM_000536.4,RAG2,NA,NA,NA,NA,0
15212,NM_001258419.2,LRRC4C,NA,NA,NA,NA,0
15213,NM_001243747.2,API5,0,1,NA,0,0.062755539
15214,NM_001145033.2,C11orf96,-1.485974824,0.173412073,NA,-1.361321621,2.740604164
15215,NM_001031854.2,ACCSL,NA,NA,NA,NA,0
15216,NM_001363113.1,ACCSL,NA,NA,NA,NA,0
15217,NM_001127219.2,ACCS,-0.49043013,0.608235073,NA,-0.512594397,3.113607479
15218,NM_032592.4,ACCS,-1.483053418,0.454379209,NA,-0.74813421,1.588216351
15219,NM_021926.4,ALX4,-0.229142555,0.85009328,NA,-0.188999409,1.624409735
15220,NM_001024844.2,CD82,-1.034581985,0.648056642,NA,-0.456463597,0.640961511
15221,NM_002231.4,CD82,-1.934196693,0.579274979,NA,-0.55444406,0.576346625
15222,NM_130783.5,TSPAN18,-0.812625356,0.169111638,NA,-1.37506389,8.409597369
15223,NM_001258320.2,TP53I11,0.092833178,0.941516623,NA,0.073363801,1.725994445
15224,NM_001318384.2,TP53I11,-1.034254038,0.891235048,NA,-0.136741598,0.418285418
15225,NM_001258323.3,TP53I11,NA,NA,NA,NA,0
15226,NM_001318390.2,TP53I11,-1.034455477,0.80994497,NA,-0.240497024,0.548022033
15227,NM_006034.5,TP53I11,-1.03412183,0.848034173,NA,-0.191627279,1.818209968
15228,NM_001318389.2,TP53I11,0,1,NA,0,0.031434899
15229,NM_001318388.2,TP53I11,NA,NA,NA,NA,0
15230,NM_001318387.2,TP53I11,1.40825311,0.56806894,NA,0.570897773,0.602789159
15231,NM_001258322.1,TP53I11,NA,NA,NA,NA,0
15232,NM_001258321.1,TP53I11,-2.511982701,0.379904372,NA,-0.878072507,1.421060884
15233,NM_001318386.1,TP53I11,-1.034247726,0.891235708,NA,-0.136740763,0.345967467
15234,NM_001318385.1,TP53I11,0,1,NA,0,0.166033453
15235,NM_001258324.1,TP53I11,-1.452859108,0.021514655,NA,-2.298828934,7.723578626
15236,NM_001247987.2,SYT13,NA,NA,NA,NA,0
15237,NM_020826.3,SYT13,NA,NA,NA,NA,0
15238,NM_003654.6,CHST1,-2.515473632,0.167003388,NA,-1.381896809,0.899616701
15239,NM_001145266.1,SLC35C1,NA,NA,NA,NA,0
15240,NM_001145265.2,SLC35C1,0.19162791,0.881842067,NA,0.148634476,1.809741228
15241,NM_018389.5,SLC35C1,-1.496614593,0.257930665,NA,-1.131295673,3.171361173
15242,NM_021117.5,CRY2,-0.57588204,0.42152057,NA,-0.803786011,5.4001896
15243,NM_005456.4,MAPK8IP1,-1.359045703,0.253154001,NA,-1.142722075,3.411973746
15244,NM_001080446.3,C11orf94,0,1,NA,0,0.032953778
15245,NM_001300722.2,LARGE2,-2.074550753,0.132990911,NA,-1.502411335,4.374783784
15246,NM_152312.5,LARGE2,NA,NA,NA,NA,0
15247,NM_001300721.2,LARGE2,NA,NA,NA,NA,0
15248,NM_001352029.1,PHF21A,0.35832948,0.520001177,NA,0.643343591,6.386316561
15249,NM_052854.4,CREB3L1,-0.07327429,0.959790645,NA,-0.050416303,1.373768376
15250,NM_201532.3,DGKZ,NA,NA,NA,NA,0
15251,NM_201533.3,DGKZ,2.411698524,0.685890717,NA,0.404437925,0.54950388
15252,NM_001199267.2,DGKZ,-3.077529822,0.062767294,NA,-1.860836322,2.450679621
15253,NM_001199268.2,DGKZ,-0.480533683,0.818008569,NA,-0.230107073,0.721739501
15254,NM_003646.4,DGKZ,-1.83298603,0.198803883,NA,-1.284966809,4.835273791
15255,NM_001199266.2,DGKZ,-1.934658759,0.744403787,NA,-0.326027185,0.712001113
15256,NM_001105540.2,DGKZ,0,1,NA,0,0.032768641
15257,NM_001270550.1,MDK,-0.497570697,0.83253378,NA,-0.211453031,1.684113518
15258,NM_001366692.1,CHRM4,-1.931718925,0.341333342,NA,-0.95153405,0.688503019
15259,NM_000741.5,CHRM4,NA,NA,NA,NA,0
15260,NM_017749.3,AMBRA1,2.411999938,0.747514917,NA,0.321917867,0.120567292
15261,NM_001367468.1,AMBRA1,-2.933380003,0.180042942,NA,-1.340622829,0.783785649
15262,NM_001300731.2,AMBRA1,0.401434213,0.861407639,NA,0.174582578,1.204232757
15263,NM_001267782.2,AMBRA1,-1.295904873,0.308491043,NA,-1.018393389,2.178208084
15264,NM_001367471.1,AMBRA1,-1.079220932,0.613205781,NA,-0.505502731,1.022558347
15265,NM_001267783.2,AMBRA1,-0.489849728,0.539192693,NA,-0.614034252,5.122390268
15266,NM_001367469.1,AMBRA1,-2.654676434,0.136016894,NA,-1.490789027,1.53955244
15267,NM_001367470.1,AMBRA1,0,1,NA,0,0.060910922
15268,NM_173811.4,HARBI1,0.188743798,0.707110915,NA,0.375739035,8.192292423
15269,NM_001205122.1,ATG13,0,1,NA,0,0.061404222
15270,NM_001346354.1,ATG13,1.189555634,0.254788401,NA,1.138795639,2.999527918
15271,NM_001346335.1,ATG13,NA,NA,NA,NA,0
15272,NM_001205120.1,ATG13,NA,NA,NA,NA,0
15273,NM_001346317.1,ATG13,0,1,NA,0,0.032389629
15274,NM_001205119.1,ATG13,NA,NA,NA,NA,0
15275,NM_001346358.1,ATG13,NA,NA,NA,NA,0
15276,NM_001346355.1,ATG13,0,1,NA,0,0.122872209
15277,NM_014741.4,ATG13,-3.736342348,0.233018079,NA,-1.192620385,1.863153274
15278,NM_001346334.1,ATG13,NA,NA,NA,NA,0
